Start_Date,Start_Time,Stop_Date,Stop_Time,Seq.Program,Site,Treatment,Core,Valve,Mass_g,Initials,Notes1,Notes2,time,date,error,error,edits made
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,14,9,150.93,CGN,,,,,,,
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,44,10,174.64,CGN,,,,,,,
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,42,11,173.73,CGN,,,,,,,
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,78,12,305.33,CGN,,,,,,,
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,46,13,168.28,CGN,,,,,,,
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,80,14,263.76,CGN,,,,,,,
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,57,15,188.01,CGN,,,,,,,
2019-07-22,11:22,2019-07-22,12:21,,SR,drydown,,16,,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,36,1,174.2,CGN,CO2 level: 516ppm,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,72,2,285.63,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,8,3,152.7,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,17,4,196.1,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,37,5,179.59,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,18,6,174.72,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,16,7,173.07,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,86,8,229.44,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,60,9,278.64,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,27,10,192.07,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,6,11,172.15,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,49,12,156.66,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,76,13,242.89,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,39,14,185.7,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,75,15,270.18,CGN,,,,,,,
2019-07-22,12:24,2019-07-22,13:19,,SR,drydown,,16,,CGN,,,,,,,
2019-07-22,13:22,2019-07-22,14:10,,SR,drydown,52,1,248.78,CGN,CO2 level: 506ppm,,,,,,
2019-07-22,13:22,2019-07-22,14:10,,SR,drydown,10,2,145.74,CGN,,,,,,,
2019-07-22,13:22,2019-07-22,14:10,,SR,drydown,35,3,186.36,CGN,,,,,,,
2019-07-22,13:22,2019-07-22,14:10,,SR,drydown,33,4,181.12,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,73,1,272.64,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,2,2,144.71,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,48,3,142.35,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,34,4,180.06,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,70,5,171.05,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,59,6,240.55,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,74,7,248.01,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,55,8,230.27,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,35,9,141.48,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,10,10,128.85,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,61,11,236.48,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,28,12,165.04,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,53,13,190.5,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,52,14,221.24,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,33,15,136.88,CGN,,,,,,,
2019-07-29,10:32,2019-07-29,11:23,,SR,drydown,,16,,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,64,1,164.32,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,40,2,136.33,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,57,3,174.6,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,44,4,116.82,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,68,5,213.22,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,66,6,260.77,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,62,7,253.4,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,46,8,124.5,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,80,9,248.44,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,78,10,286.78,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,11,11,161.44,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,42,12,147.26,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,54,13,232.66,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,14,14,116.73,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,15,15,143.88,CGN,,,,,,,
2019-07-29,11:26,2019-07-29,12:27,,SR,drydown,,16,,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,1,1,121.85,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,56,2,243.94,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,3,3,135.27,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,4,4,182.1,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,5,5,146.01,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,20,6,146.23,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,29,7,147.63,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,65,8,250.51,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,9,9,137.69,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,31,10,169.48,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,63,11,211.26,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,26,12,158.75,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,13,13,151.4,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,83,14,179.15,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,82,15,207.46,CGN,,,,,,,
2019-07-29,12:30,2019-07-29,13:51,,SR,drydown,,16,,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,51,1,192.08,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,49,2,127.31,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,72,3,257.89,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,37,4,146.23,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,38,5,144.88,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,6,6,146.25,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,27,7,158.18,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,8,8,120.21,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,87,9,222.63,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,86,10,211.52,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,17,11,144.55,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,67,12,249.55,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,75,13,245.02,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,16,14,140.74,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,18,15,141.72,CGN,,,,,,,
2019-07-29,13:54,2019-07-29,14:54,,SR,drydown,,16,,CGN,,,,,,,
2019-07-29,14:57,2019-07-29,15:30,,SR,drydown,76,1,215.23,CGN,,,,,,,
2019-07-29,14:57,2019-07-29,15:30,,SR,drydown,60,2,246.96,CGN,,,,,,,
2019-07-29,14:57,2019-07-29,15:30,,SR,drydown,39,3,142.75,CGN,,,,,,,
2019-07-29,14:57,2019-07-29,15:30,,SR,drydown,36,4,139.06,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,52,1,214.23,CGN,drought clock,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,61,2,229.42,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,33,3,131.1,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,28,4,153.93,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,55,5,223.68,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,59,6,236.07,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,35,7,140.56,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,39,9,143.56,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,10,10,130.51,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,53,11,184.23,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,73,12,264.85,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,48,13,136.6,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,60,14,239.59,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,SR,drought,34,15,169.45,CGN,,,,,,,
2019-08-05,11:41,2019-08-05,12:45,,,drought,,16,,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,70,1,165.96,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,51,2,186.47,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,74,3,241.89,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,18,4,136.39,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,86,5,206.28,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,49,6,129.14,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,76,7,208.98,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,36,8,138.48,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,27,9,152.36,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,37,10,147.78,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,87,11,217.08,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,67,12,244.63,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,72,13,251.93,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,75,14,238.64,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,SR,drought,16,15,141.25,CGN,,,,,,,
2019-08-05,12:47,2019-08-05,13:49,,,drought,,16,,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,38,1,142.8,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,2,2,138.5,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,17,3,143.02,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,44,4,118.88,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,40,5,138.77,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,6,6,142.31,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,68,7,208.17,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,8,8,121.26,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,57,9,170.8,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,80,10,241.47,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,62,11,247.43,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,64,12,166.28,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,46,13,126.46,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,54,14,227.14,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,SR,drought,15,15,140.79,CGN,,,,,,,
2019-08-05,13:51,2019-08-05,15:07,,,drought,,16,,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,1,1,123.39,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,42,2,146.97,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,3,3,136.53,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,4,4,176.13,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,5,5,144.37,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,66,6,257.95,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,56,7,238.16,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,63,8,208.49,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,9,9,133.13,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,20,10,142.62,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,78,11,283.03,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,83,12,176.12,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,13,13,147.32,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,14,14,117.52,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,SR,drought,29,15,138.13,CGN,,,,,,,
2019-08-05,15:10,2019-08-05,15:59,,,drought,,16,,CGN,,,,,,,
2019-08-05,16:02,2019-08-05,16:45,,SR,drought,11,1,158.65,CGN,,,,,,,
2019-08-05,16:02,2019-08-05,16:45,,SR,drought,82,2,204.07,CGN,,,,,,,
2019-08-05,16:02,2019-08-05,16:45,,SR,drought,65,3,243.8,CGN,,,,,,,
2019-08-05,16:02,2019-08-05,16:45,,SR,drought,31,4,159.14,CGN,,,,,,,
2019-08-05,16:02,2019-08-05,16:45,,SR,drought,26,5,152.18,CGN,,,,,,,
2019-08-05,16:02,2019-08-05,16:45,,,drought,,6,,CGN,,,,,,,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,67,1,233.69,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,70,2,160.75,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,66,3,247.01,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,20,4,140.23,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,9,5,122.37,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,83,6,172.08,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,3,7,137,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,SR,drought,54,8,208.84,sf,,,0,,1,0,
2019-09-03,17:23,2019-09-04,10:12,,amb,drought,0,16,,sf,,,0,,1,0,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,20,1,205.61,sf,start of sat,,,,,,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,66,2,331.07,sf,,,,,,,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,83,3,221.58,sf,,,,,,,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,54,4,272.19,sf,,,,,,,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,9,5,181.65,sf,,,,,,,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,67,6,315.72,sf,,,,,,,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,70,7,206.99,sf,,,,,,,
2019-09-04,10:24,2019-09-04,11:30,,SR,sat,3,8,201.31,sf,,,,,,,
2019-09-23,9:35,2019-09-23,12:30,,amb,sat,0,16,,sf,start sat,,,,,,
2019-09-23,9:35,2019-09-23,12:30,,SR,drought,6,10,141.62,sf,monitor prior to sat,,,,,,
2019-09-23,9:35,2019-09-23,12:30,,SR,drought,16,11,144.81,,,,,,,,
2019-09-23,9:35,2019-09-23,12:30,,SR,drought,57,12,169.82,,,,,,,,
2019-09-23,9:35,2019-09-23,12:30,,SR,drought,39,13,143.73,,,,,,,,
2019-09-23,12:35,2019-09-23,13:58,,SR,sat,6,10,188.3,,start sat,,,,,,
2019-09-23,12:35,2019-09-23,13:58,,SR,sat,16,11,199.52,,,,,,,,
2019-09-23,12:35,2019-09-23,13:58,,SR,sat,57,12,205.24,,,,,,,,
2019-09-23,12:35,2019-09-23,13:58,,SR,sat,39,13,199.21,,,,,,,,
2019-09-25,12:35,2019-09-25,13:58,,amb,sat,0,16,,,end sat,,,,,,
2019-09-25,14:25,2019-09-25,15:33,,SR,drought,27,10,138.26,,monitor prior to sat,,,,,,
2019-09-25,14:25,2019-09-25,15:33,,SR,drought,76,11,195.67,,,,,,,,
2019-09-25,14:25,2019-09-25,15:33,,SR,drought,44,12,119,,,,,,,,
2019-09-25,14:25,2019-09-25,15:33,,amb,drought,0,16,,,,,,,,,
2019-09-25,15:35,2019-09-26,9:35,,SR,sat,27,10,138.26,,start sat,,0,,1,0,
2019-09-25,15:35,2019-09-26,9:35,,SR,sat,76,11,195.67,,,,0,,1,0,
2019-09-25,15:35,2019-09-26,9:35,,SR,sat,44,12,119,,,,0,,1,0,
2019-09-25,15:35,2019-09-26,9:35,,amb,sat,0,16,,,,remove?,0,,1,0,
2019-09-26,9:43,2019-09-26,10:00,,SR,sat,27,15,,,,remove?,,,,,
2019-09-26,9:43,2019-09-26,10:00,,SR,sat,76,11,,,,remove?,,,,,
2019-09-26,9:43,2019-09-26,10:00,,SR,sat,44,12,,,,remove?,,,,,
2019-09-26,9:43,2019-09-26,10:00,,amb,sat,0,16,,,,remove?,,,,,
2019-09-27,9:43,2019-09-27,11:40,,SR,sat,39,11,,,,remove?,,,,,
2019-09-27,9:43,2019-09-27,11:40,,SR,sat,16,12,,,,remove?,,,,,
2019-09-27,9:43,2019-09-27,11:40,,SR,sat,57,13,,,,remove?,,,,,
2019-09-27,9:43,2019-09-27,11:40,,SR,sat,6,14,,,,remove?,,,,,
2019-09-27,9:43,2019-09-27,11:40,,SR,sat,27,15,,,,remove?,,,,,
2019-09-27,9:43,2019-09-27,11:40,,amb,sat,0,16,,,,remove?,,,,,
2019-09-27,11:41,2019-09-30,9:55,,SR,sat,76,11,247.58,,,,0,,1,0,
2019-09-27,11:41,2019-09-30,9:55,,SR,sat,44,12,175.18,,,,0,,1,0,
2019-09-30,10:12,2019-09-30,11:16,,SR,sat,6,11,196.54,,,,,,,,
2019-09-30,10:12,2019-09-30,11:16,,SR,sat,16,12,202.54,,,,,,,,
2019-09-30,10:12,2019-09-30,11:16,,SR,sat,57,13,213.44,,,,,,,,
2019-09-30,10:12,2019-09-30,11:16,,SR,sat,39,14,201.42,,,,,,,,
2019-09-30,10:12,2019-09-30,11:16,,SR,sat,76,15,249.15,,,,,,,,
2019-09-30,10:12,2019-09-30,11:16,,amb,sat,0,16,,,,,,,,,
2019-09-30,11:17,2019-09-30,12:54,,SR,sat,44,11,177.28,,,,,,,,
2019-09-30,11:17,2019-09-30,12:54,,SR,sat,27,12,160.46,,,,,,,,
2019-09-30,11:17,2019-09-30,12:54,,amb,sat,0,16,,,,,,,,,
2019-10-02,15:03,2019-10-02,16:06,,SR,sat,6,11,196.02,,,,,,,,
2019-10-02,15:03,2019-10-02,16:06,,SR,sat,16,12,203.48,,,,,,,,
2019-10-02,15:03,2019-10-02,16:06,,SR,sat,57,13,213.93,,,,,,,,
2019-10-02,15:03,2019-10-02,16:06,,SR,sat,39,14,200.59,,,,,,,,
2019-10-02,15:03,2019-10-02,16:06,,SR,sat,76,15,248.09,,,,,,,,
2019-10-02,15:03,2019-10-02,16:06,,amb,sat,0,16,,,,,,,,,
2019-10-02,16:09,2019-10-02,17:00,,SR,sat,44,11,174.39,,,,,,,,
2019-10-02,10:00,2019-10-02,17:00,,SR,sat,27,12,159.94,,,,,,,,
2019-10-02,10:00,2019-10-02,17:00,,amb,sat,0,16,,,,,,,,,
2019-10-07,10:00,2019-10-07,14:00,,SR,sat_incubation,39,11,199.71,start two week sat hold,,,,,,,
2019-10-07,10:00,2019-10-07,14:00,,SR,sat_incubation,6,12,193.7,,,,,,,,
2019-10-07,10:00,2019-10-07,14:00,,SR,sat_incubation,16,13,200.89,,,,,,,,
2019-10-07,10:00,2019-10-07,14:00,,SR,sat_incubation,76,14,245.81,,,,,,,,
2019-10-07,10:00,2019-10-07,14:00,,SR,sat_incubation,57,15,208.14,,,,,,,,
2019-10-07,10:00,2019-10-07,14:00,,amb,sat_incubation,0,16,,,,,,,,,
2019-10-08,9:45,2019-10-08,10:00,,SR,sat_incubation,27,11,161.31,,,,,,,,
2019-10-08,9:45,2019-10-08,10:00,,SR,sat_incubation,44,12,175.35,,,,,,,,
2019-10-09,9:45,2019-10-09,10:00,,amb,sat_incubation,0,16,,,,,,,,,
2019-10-10,11:04,2019-10-10,15:00,,SR,sat_incubation,39,11,203.7,,,,,,,,
2019-10-10,11:04,2019-10-10,15:00,,SR,sat_incubation,6,12,198.26,,,,,,,,
2019-10-10,11:04,2019-10-10,15:00,,SR,sat_incubation,16,13,204.94,,,,,,,,
2019-10-10,11:04,2019-10-10,15:00,,SR,sat_incubation,76,14,249.708,,,,,,,,
2019-10-10,11:04,2019-10-10,15:00,,SR,sat_incubation,57,15,213.46,,,,,,,,
2019-10-10,11:04,2019-10-10,15:00,,amb,sat_incubation,0,16,,,,,,,,,
2019-10-11,15:30,2019-10-11,17:30,,SR,sat_incubation,27,11,161.63,,,,,,,,
2019-10-11,15:30,2019-10-11,17:30,,SR,sat_incubation,44,12,177.03,,,,,,,,
2019-10-11,15:30,2019-10-11,17:30,,amb,sat_incubation,0,16,,,,,,,,,
2019-10-15,10:12,2019-10-15,13:22,,SR,sat_incubation,39,11,203.6,,,,,,,,
2019-10-15,10:12,2019-10-15,13:22,,SR,sat_incubation,16,12,205.01,,,,,,,,
2019-10-15,10:12,2019-10-15,13:22,,SR,sat_incubation,76,13,249.9,,,,,,,,
2019-10-15,10:12,2019-10-15,13:22,,SR,sat_incubation,6,14,198.31,,,,,,,,
2019-10-15,10:12,2019-10-15,13:22,,SR,sat_incubation,57,15,213.55,,,,,,,,
2019-10-15,10:12,2019-10-15,13:22,,amb,sat_incubation,0,16,,,,,,,,,
2019-10-15,13:25,2019-10-15,14:20,,SR,sat_incubation,44,11,177.16,,,,,,,,
2019-10-15,13:25,2019-10-15,14:20,,SR,sat_incubation,27,12,161.57,,,,,,,,
2019-10-15,13:25,2019-10-15,14:20,,amb,sat_incubation,0,16,,,,,1,,1,0,check
2019-10-15,15:30,2019-10-18,12:27,,SR,sat_incubation,44,11,177.1,,,,0,,1,0,
2019-10-15,15:30,2019-10-18,12:27,,SR,sat_incubation,27,12,161.61,,,,0,,1,0,
2019-10-15,15:30,2019-10-18,12:27,,SR,sat_incubation,76,13,249.88,,,,0,,1,0,
2019-10-15,15:30,2019-10-18,12:27,,SR,sat_incubation,6,14,198.34,,,,0,,1,0,
2019-10-15,15:30,2019-10-18,12:27,,SR,sat_incubation,57,15,213.51,,,,0,,1,0,
2019-10-15,15:30,2019-10-18,12:27,,amb,sat_incubation,0,16,,,,,0,,1,0,
2019-10-18,12:30,2019-10-18,14:30,,SR,sat_incubation,16,11,205.12,,,,,,,,
2019-10-18,12:30,2019-10-18,14:30,,SR,sat_incubation,39,12,203.63,,,,,,,,
2019-10-18,12:30,2019-10-18,14:30,,amb,sat_incubation,0,16,,,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,SR,sat_incubation,16,11,203.98,and 14 day sat hold,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,SR,sat_incubation,39,12,203.49,KP,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,SR,sat_incubation,76,13,250.22,,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,SR,sat_incubation,6,14,198.01,,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,SR,sat_incubation,57,15,212.79,,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,SR,sat_incubation,27,9,161.32,,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,SR,sat_incubation,44,10,174.28,,,,,,,,
2019-10-24,9:00,2019-10-24,9:50,,amb,sat_incubation,0,16,,KP,stopped at 9:50,,,,,,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,14,1,,,,,1,,1,0,assuming 11 pm
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,53,2,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,63,3,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,1,4,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,10,5,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,33,6,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,52,7,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,48,8,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,18,9,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,78,10,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,13,11,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,4,12,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,42,13,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,37,14,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,SR,drought,26,15,,,,,1,,1,0,
2019-11-01,17:55,2019-11-01,23:00,,amb,drought,0,16,,,,,1,,1,0,
