"Row.names"	"coreID"	"depth"	"Site"	"length"	"location"	"drying"	"rep"	"saturation"	"Unassigned.__"	"k__Archaea.p__Crenarchaeota"	"k__Archaea.p__Euryarchaeota"	"k__Archaea.p__.Parvarchaeota."	"k__Bacteria.__"	"k__Bacteria.p__"	"k__Bacteria.p__AD3"	"k__Bacteria.p__Acidobacteria"	"k__Bacteria.p__Actinobacteria"	"k__Bacteria.p__Armatimonadetes"	"k__Bacteria.p__BHI80.139"	"k__Bacteria.p__BRC1"	"k__Bacteria.p__Bacteroidetes"	"k__Bacteria.p__Chlamydiae"	"k__Bacteria.p__Chlorobi"	"k__Bacteria.p__Chloroflexi"	"k__Bacteria.p__Cyanobacteria"	"k__Bacteria.p__Elusimicrobia"	"k__Bacteria.p__FBP"	"k__Bacteria.p__FCPU426"	"k__Bacteria.p__Fibrobacteres"	"k__Bacteria.p__Firmicutes"	"k__Bacteria.p__Fusobacteria"	"k__Bacteria.p__GAL15"	"k__Bacteria.p__GN02"	"k__Bacteria.p__GN04"	"k__Bacteria.p__GOUTA4"	"k__Bacteria.p__Gemmatimonadetes"	"k__Bacteria.p__Kazan.3B.28"	"k__Bacteria.p__Lentisphaerae"	"k__Bacteria.p__MVP.21"	"k__Bacteria.p__NC10"	"k__Bacteria.p__NKB19"	"k__Bacteria.p__Nitrospirae"	"k__Bacteria.p__OC31"	"k__Bacteria.p__OD1"	"k__Bacteria.p__OP1"	"k__Bacteria.p__OP11"	"k__Bacteria.p__OP3"	"k__Bacteria.p__OP8"	"k__Bacteria.p__PAUC34f"	"k__Bacteria.p__Planctomycetes"	"k__Bacteria.p__Proteobacteria"	"k__Bacteria.p__SBR1093"	"k__Bacteria.p__SC4"	"k__Bacteria.p__SR1"	"k__Bacteria.p__Spirochaetes"	"k__Bacteria.p__TM6"	"k__Bacteria.p__TM7"	"k__Bacteria.p__Tenericutes"	"k__Bacteria.p__Verrucomicrobia"	"k__Bacteria.p__WPS.2"	"k__Bacteria.p__WS1"	"k__Bacteria.p__WS2"	"k__Bacteria.p__WS3"	"k__Bacteria.p__WS5"	"k__Bacteria.p__ZB3"	"k__Bacteria.p__.Caldithrix."	"k__Bacteria.p__.Thermi."
"85"	"DOC_085"	"S9"	"0-5cm"	"SR"	"30d"	"low"	"CW"	"r2"	"saturated"	0	0.00217812840332563	0	0	0.00143437724121444	0.000318750498047653	0	0.04595319680187	0.10287672324488	0.00180625282227003	0	0.000159375249023827	0.0751719924562382	0.000770313703615162	0	0.0181953409302202	0.00241719127686137	0	0	0	0	0.0574547772730895	0	0	0	0	0	0.0162828379419343	0	0	0	0	0	0.000371875581055595	0	0.000106250166015884	0	0	0	0	0	0.0454219459717906	0.600924376444338	0	0	0	0	0.00106250166015884	0	0	0.0270406672510426	0	0	0	5.31250830079422e-05	0	0	0	0
"86"	"DOC_086"	"S20"	"0-5cm"	"SR"	"30d"	"low"	"CW"	"r3"	"saturated"	0	0.00192163479565054	0	0	0.00138263967004124	0	0	0.036745406824147	0.082583427071616	0.00189820022497188	0	0	0.0776621672290964	0.000656167979002625	0	0.0148575178102737	0.000656167979002625	0.000257780277465317	0	0	0	0.141005811773528	0	0	0	0	0	0.0153730783652043	0	0	0	0	0	4.68691413573303e-05	0	0.000374953130858643	0	0	0	0	0	0.057953693288339	0.539885639295088	0	0	0	0	0.000538995125609299	0	0	0.025684289463817	0	0	0	0.000468691413573303	0	0	0	4.68691413573303e-05
"87"	"DOC_087"	"S27"	"0-5cm"	"SR"	"30d"	"low"	"FAD"	"r3"	"saturated"	0	0.000329797174737536	3.66441305263929e-05	0.000256508913684751	0.00111764598105498	0	0	0.0291504058337456	0.0561754520969604	0.00188717272210924	0	0.000366441305263929	0.118873559427619	0.000274830978947947	5.49661957895894e-05	0.0109565950273915	0.000201542717895161	9.16103263159823e-05	0	0	0	0.0526392935011634	0	0	0	0	0	0.0155554334084538	0	0	0	0	0	0.000201542717895161	0	0	0	0	0	0	0	0.0349401784569157	0.651807471738214	0	0	0	0	0.000128254456842375	3.66441305263929e-05	0	0.0245332453874201	0	0	0	3.66441305263929e-05	0	0	0	0.000348119240000733
"88"	"DOC_088"	"S16"	"0-5cm"	"SR"	"30d"	"low"	"FAD"	"r2"	"saturated"	0	0.00143654345543953	0	9.20861189384312e-05	0.00044201337090447	0.000165755014089176	0	0.0216218207267437	0.0449196088181667	0.00158388124574102	0	0	0.118459583402398	0.000349927251966039	0	0.00797465790006814	0.000313092804390666	3.68344475753725e-05	0	0	0	0.101257896384699	0	0	0	0	0	0.0114186787483655	0	0	0	0	3.68344475753725e-05	0.000478847818479842	0	0	0	0	0	0	0	0.020664125089784	0.644087150302963	3.68344475753725e-05	0	0	0	9.20861189384312e-05	0	0	0.0243844042948966	0	0	0	0.00014733779030149	0	0	0	0
"89"	"DOC_089"	"S39"	"0-5cm"	"SR"	"30d"	"low"	"FAD"	"r4"	"saturated"	0	0.000520757389547358	0	0	0.00272876872122815	0.000229133251400837	0	0.036265544608078	0.161997208740392	0.000749890640948195	0	0.00014581206907326	0.0523048722061366	8.33211823275772e-05	6.24908867456829e-05	0.0118732684816798	0.00104151477909472	0.000416605911637886	0	0.000395775616055992	6.24908867456829e-05	0.144416439269273	0	0	0	0	0	0.00481179827941759	0	0	0	0	0	0.0014789509863145	0	0.00014581206907326	0	0	6.24908867456829e-05	0	0	0.0458891411669132	0.515404003582811	0	0	0	4.16605911637886e-05	0.000854042118857667	0	0	0.0171641635594809	0.000124981773491366	6.24908867456829e-05	0	0.00043743620721978	0	0	0	0.000229133251400837
"90"	"DOC_090"	"S83"	"0-5cm"	"SR"	"30d"	"up"	"CW"	"r1"	"saturated"	0	0.000337757962643969	0	0	0.00249940892356537	0.00131725605431148	0	0.203195190326612	0.179889890904178	0.000945722295403114	0	0	0.00932211976897355	6.75515925287939e-05	0.000371533758908366	0.037693788631067	0.000101327388793191	0.00043908535143716	0	0	0.000101327388793191	0.032762522376465	0	0	0	0	0	0.00800486371466207	0	0	0	0	0	0.012936129969264	0	0	0	0	0	0	0	0.0620461377376972	0.376735231533083	0	0	0	0	0.000135103185057588	0	0	0.0648833046239065	0	0	0	0.00557300638362549	0	0	0	0.000641740129023542
"91"	"DOC_091"	"S54"	"0-5cm"	"SR"	"30d"	"up"	"CW"	"r4"	"saturated"	0	0.000594707106749926	0	0	0.00270321412159057	0.000351417835806774	0	0.117130267888519	0.190955045549158	0.000892060660124889	0	5.40642824318114e-05	0.0234098342929743	0	0.000108128564863623	0.0165707025653502	0.000351417835806774	0.000459546400670397	0	5.40642824318114e-05	0	0.103992647257589	0	0	0	0	0	0.0202470737707134	0	0	0	0	0	0.00297353553374963	0	0	0	0	0	0	0	0.0253561484605196	0.466709918092612	0	0	0	8.10964236477171e-05	0.000513610683102209	0	0	0.0249236342010651	0	0	0	0.00156786419052253	0	0	0	0
"92"	"DOC_092"	"S66"	"0-5cm"	"SR"	"30d"	"up"	"CW"	"r3"	"saturated"	0	0.000339802159631503	0	0	0.000547459034961867	9.43894887865287e-05	0	0.085082685192177	0.151098693649475	0.000339802159631503	0	0	0.0478554708147701	0.00013214528430114	0.000113267386543834	0.0130446273502983	0.000528581137204561	0.00013214528430114	0	0	0.000188778977573057	0.047477912859624	0	0	0	0	0	0.015932945707166	0	0	0	0	0	0.000585214830476478	0	0	0	0	0	0	0	0.0384165219361172	0.567129804424979	0	0	0	0	0.000283168466359586	0	0	0.0298082005587858	0	0	0	0.000868383296836064	0	0	0	0
"93"	"DOC_093"	"S57"	"0-5cm"	"SR"	"30d"	"up"	"FAD"	"r4"	"saturated"	0	0.000341199886266705	0	0	0.00443559852146716	0.00022746659084447	0	0.0706283764572078	0.388655103781632	0.000796133067955644	0	0	0.00818879727040091	8.52999715666761e-05	0.000142166619277794	0.0218083593972135	0	0	0	0	0	0.0339209553596815	0	0	0	5.68666477111174e-05	0	0.0109183963605345	0	0	0	0	0	0.00642593119135627	0	0	0	0	0	0	0	0.0227750924083025	0.407534830821723	0	0	0	0	0.000142166619277794	0	0	0.0206141597952801	0	0	8.52999715666761e-05	0.000568666477111174	0	0	0	0.00164913278362241
"94"	"DOC_094"	"S76"	"0-5cm"	"SR"	"30d"	"up"	"FAD"	"r2"	"saturated"	0	7.22935116573287e-05	0	0	0.00198807157057654	0	0	0.00303632748960781	0.262461594071932	0	0	0	0	0	0	0.00216880534971986	0	0	0	0	0	0.00708476414241822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720838604735225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234953912886318
"95"	"DOC_095"	"S15"	"0-5cm"	"SR"	"90d"	"low"	"CW"	"r2"	"saturated"	0	0.00194525496734751	0	0	0.00291788245102126	0.000312630262609421	0	0.0174378213144366	0.11494372655273	0.000694733916909824	0	0	0.114353202723357	0.0011810476587467	0.000868417396137279	0.00941364457412811	0.000764207308600806	0.000659997221064332	0	0	0	0.103133249965263	0	0	0	0	0	0.0104904821453383	0	0	0	0	0	0.00267472558010282	0	0.000382103654300403	0	0	0	0	0	0.0220925385577324	0.572217590662776	0	0	0	0	0.000555787133527859	0	0	0.0225441156037238	0	0.000208420175072947	0	0.000208420175072947	0	0	0	0
"96"	"DOC_096"	"S11"	"0-5cm"	"SR"	"90d"	"low"	"CW"	"r1"	"saturated"	0	0.0034873988654329	0	0	0	0	0	0.0131126197340277	0.255091602343532	0	0	0	0.0086952478378127	0	0	0.00460336650237143	0	0	0	0	0	0.0337580210173905	0	0	0	0	0	0.0102297033386032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00981121547475123	0.64967915930438	0	0	0	0	0	0	0	0.00702129638240491	0	0	0	0	0	0	0	0.00451036919929322
"97"	"DOC_097"	"S25"	"0-5cm"	"SR"	"90d"	"low"	"CW"	"r4"	"saturated"	0	0.00819226447239642	0	0.000688730199006779	0.00144995831369848	0.00221118642839018	0	0.3080073947874	0.0306666183347229	0.000724979156849241	0	0.000144995831369848	0.0361039620110922	0.000906223946061551	0.00253742704897234	0.022909341356436	0.00126871352448617	0.00746728531554718	0	0.00340740203719143	0.000289991662739696	0	0	0	0.000724979156849241	0.000688730199006779	0	0.0220393663682169	0	0	0	0	0.00018124478921231	0.0434262514952695	7.24979156849241e-05	0.00159495414506833	0	0.000217493747054772	0.00235618225976003	0	0	0.0335665349621198	0.376880414688078	0.000108746873527386	0	0	0.0010512197774314	0.00130496248232863	0	0	0.0701054844673216	0	0	0	0.0187044622467104	0	0	0	0
"98"	"DOC_098"	"S1"	"0-5cm"	"SR"	"90d"	"low"	"FAD"	"r1"	"saturated"	0	0	0	0	0.00327992935536773	0	0	0.012640343131071	0.121609688406711	0	0	0	0.0115806736470291	0	0	0.00603002396871452	0.00136243219376813	0	0	0	0	0.0287624574239939	0	0	0	0	0	0.00267440393591523	0	0	0	0	0	0.00343131071023086	0	0.00025230225810521	0	0	0	0	0	0.00461713132332534	0.786350447836508	0	0	0	0.00123628106471553	0	0	0	0.0142550775829444	0	0	0	0	0	0	0	0.0019174971615996
"99"	"DOC_099"	"S18"	"0-5cm"	"SR"	"90d"	"low"	"FAD"	"r3"	"saturated"	0	0.777777777777778	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"100"	"DOC_100"	"S37"	"0-5cm"	"SR"	"90d"	"low"	"FAD"	"r4"	"saturated"	0	0.00173190162798753	0	6.29782410177284e-05	0.00207828195358504	0	0	0.0148943540006928	0.0873193311710804	0.000440847687124099	0	0	0.0666939572377744	9.44673615265926e-05	6.29782410177284e-05	0.00746292156060081	0	0	0	0	0	0.218062159523884	0	0	0	0	0	0.00595144377617533	0	0	0	0	0	0.000220423843562049	0	0	0	0	0	0	0	0.0207513304153415	0.56028592121422	0	6.29782410177284e-05	0	0	0.000157445602544321	0.000188934723053185	0	0.0134773435777939	0	0	0	0	0	0	0	0
"101"	"DOC_101"	"S53"	"0-5cm"	"SR"	"90d"	"up"	"CW"	"r4"	"saturated"	0	0.00046013755691175	0	0	0.00133197713842875	0.000557008621524751	0	0.115325002421777	0.149690012593238	0.000871839581517001	0	0	0.0256223965901385	0.00016952436307275	0	0.0171946139688075	0.001162452775356	0.00026639542768575	0	0	7.26532984597501e-05	0.140051341664245	0	0	0	7.26532984597501e-05	0	0.01356194904582	0	0	0	0	0	0.002421776615325	0	0	0	0	0	0	0	0.036423520294488	0.46706383803158	0	0	0	7.26532984597501e-05	0.00021795989537925	0	4.84355323065e-05	0.0264942361716555	0	0	0	0.000750750750750751	0	0	0	9.68710646130001e-05
"102"	"DOC_102"	"S87"	"0-5cm"	"SR"	"90d"	"up"	"CW"	"r1"	"saturated"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"103"	"DOC_103"	"S65"	"0-5cm"	"SR"	"90d"	"up"	"CW"	"r3"	"saturated"	0	0	0	0	0.153846153846154	0	0	0	0	0	0	0	0.153846153846154	0	0	0.153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"104"	"DOC_104"	"S52"	"0-5cm"	"SR"	"90d"	"up"	"FAD"	"r3"	"saturated"	0	7.36648250460405e-05	0	0	0	0	0	0	0.235948434622468	0	0	0	0	0	0	0	0	0	0	0	0	0.00243093922651934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761546961325967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"105"	"DOC_105"	"S72"	"0-5cm"	"SR"	"90d"	"up"	"FAD"	"r4"	"saturated"	0	0.000524086124819845	0	0	0.00157225837445954	0.000196532296807442	0	0.037253788705944	0.0929597763899201	0.000393064593614884	0	6.55107656024807e-05	0.0761235096300825	0.000262043062409923	0	0.00633270734157313	0.000436738437349871	0	0	0	4.36738437349871e-05	0.135432589422195	0	0	0	0	0	0.00574311045115081	0	0	0	0	0	0.00133205223391711	0	0	0	0	0	0	0	0.0343713150194349	0.590863431890641	0	0	0	0	0.000131021531204961	0	0	0.0156352360571254	0	0	0	0.000327553828012403	0	0	0	0
"106"	"DOC_106"	"S78"	"0-5cm"	"SR"	"90d"	"up"	"FAD"	"r1"	"saturated"	0	0	0	0	0.00380704425995972	0	0.000270177334577787	0.0347055067053102	0.158004617576264	0.000171931031094955	0	0	0.0419266100112983	0	0	0.00790882743036793	0.00103158618656973	0	0	0	0	0.0809549540698531	0	0	0	0	0	0.00164562558333743	0	0	0	0	0	0.00140000982463035	0	0	0	0	0	0	0	0.0284914280100211	0.622611386746574	0	0	0	0	9.82463034828315e-05	4.91231517414157e-05	0	0.015473792798546	0	0	0	0.000319300486319202	0	0	0	0.00112983249005256
"107"	"DOC_107"	"S13"	"5cm-end"	"SR"	"150d"	"low"	"CW"	"r2"	"saturated"	0	0	0	0	0	0	0	0.000109781534745856	0.301203937497713	0	0	0	0.000402532294068138	0	0	0	0	0	0	0	0	0.011161122699162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684085336846342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303728912796868
"108"	"DOC_108"	"S26"	"5cm-end"	"SR"	"150d"	"low"	"CW"	"r3"	"saturated"	0	0.00908922277870525	4.6373585605639e-05	0.00132164718976071	0.000857911333704322	0.00280560192914116	4.6373585605639e-05	0.176242812094231	0.0857215729920237	0.000695603784084585	0	0.000301428306436654	0.0185262474494528	0.00127527360415507	0.00394175477647932	0.0244388796141718	0.00153032832498609	0.00102021888332406	0	0.000626043405676127	6.95603784084585e-05	0.0138193285104804	0	0	0.000440549063253571	0.00136802077536635	0	0.0242301984789464	0	6.95603784084585e-05	0	0.00139120756816917	4.6373585605639e-05	0.0554396215915415	0	0.00303746985716936	0	0.000231867928028195	0.00122890001854943	0	0	0.0214709701354109	0.489565943238731	0.00048692264885921	0	0	0.0048692264885921	0.00046373585605639	0	0	0.0442635874605825	0	0	0	0.00888054164347987	0	0	0.000139120756816917	0
"109"	"DOC_109"	"S4"	"5cm-end"	"SR"	"150d"	"low"	"CW"	"r4"	"saturated"	0	0.00542744909892351	0	8.99577198716603e-05	0.000659689945725509	5.99718132477735e-05	0	0.0336741731386248	0.120993133227383	0.00155926714444211	0	8.99577198716603e-05	0.0985037032594681	5.99718132477735e-05	0.000239887252991094	0.0111547572640859	0.00269873159614981	8.99577198716603e-05	0	0	0	0.157815826561516	5.99718132477735e-05	0	0	0	0	0.0102551800653693	0	0	0	0	0	0.000809619478844943	0	0.000179915439743321	0	0	0	0	0	0.0235089507931272	0.513928453626795	0	0.000179915439743321	0	0	0.000179915439743321	5.99718132477735e-05	0.000119943626495547	0.0171819244954871	5.99718132477735e-05	0	0.000119943626495547	0.000119943626495547	0.000119943626495547	0	0	0
"110"	"DOC_110"	"S8"	"5cm-end"	"SR"	"150d"	"low"	"FAD"	"r3"	"saturated"	0	0.000544827168714813	0	0	0.00136206792178703	6.05363520794237e-05	0	0.00556934439130698	0.0490344451843332	0.000847508929111932	0	9.08045281191355e-05	0.11662328228101	9.08045281191355e-05	0.00033294993643683	0.0023003813790181	0.000635631696833949	0	0	0	0	0.0904715781826987	0	0	0	0	0	0.00796053029844422	0	0	0	0	0	0.000756704400992796	0	0.000151340880198559	0	0	0	0	0	0.0119559295356862	0.699800230038138	0	0	0	0	0	0	0	0.0110781524305345	0	0	0	0.000211877232277983	0.000121072704158847	0	0	0
"111"	"DOC_111"	"S49"	"5cm-end"	"SR"	"150d"	"low"	"FAD"	"r3"	"saturated"	0	0.000199034681793302	0	0	0.000646862715828233	0	0	0.00218938149972633	0.0225904363835398	0.000348310693138279	0	0	0.0793650793650794	0	0	0.00169179479524307	0.00079613872717321	0	0	0	0	0.124695228143504	0	0	0	0	0	0.00298552022689954	0	0	0	0	0	0.00139324277255312	0	0	0	0	0	0	0	0.00706573120366224	0.744588744588745	0	0	0	9.95173408966512e-05	9.95173408966512e-05	0	9.95173408966512e-05	0.0111459421804249	0	0	0	0	0	0	0	0
"112"	"DOC_112"	"S14"	"5cm-end"	"SR"	"150d"	"low"	"FAD"	"r4"	"saturated"	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"113"	"DOC_113"	"S56"	"5cm-end"	"SR"	"150d"	"up"	"CW"	"r4"	"saturated"	0	9.90491283676704e-05	0	0	0.00198098256735341	0	0.000346671949286846	0.0544274960380349	0.251881933438986	0.000742868462757528	0	0	0.0128268621236133	9.90491283676704e-05	0	0.0242175118858954	9.90491283676704e-05	9.90491283676704e-05	9.90491283676704e-05	0	0	0.0809231378763867	0	0	0	0	0	0.00762678288431062	0	0	0	0	0	0.00212955625990491	0	0	0	0	0	0	0	0.0767630744849445	0.452208795562599	0	0	0	0	0.000396196513470681	0.00188193343898574	0	0.0311509508716323	0	0	0	0	0	0	0	0
"114"	"DOC_114"	"S61"	"5cm-end"	"SR"	"150d"	"up"	"CW"	"r1"	"saturated"	0	9.53197979220284e-05	0	0	0.0013535411304928	0	0	0.0239443332380135	0.0942522161853017	0.000419407110856925	0	0	0.043751787246211	0.00013344771709084	0	0.00819750262129444	0.000438471070441331	0	0	0	0	0.136593270422267	0	0	0	0	0	0.00425126298732247	0	0	0	0	0	0.00110570965589553	0	0	0	0	0	0	0	0.0333809932322943	0.62228576875417	0	0	0	0	0.000285959393766085	0.000362215232103708	0	0.0290916023258031	0	0	0	0	0	0	0	5.7191878753217e-05
"115"	"DOC_115"	"S63"	"5cm-end"	"SR"	"150d"	"up"	"CW"	"r2"	"saturated"	0	0	0	0	0.00151224335485372	0.000174489617867737	0.000174489617867737	0.0180887570522887	0.160152387599604	0.00151224335485372	0	0	0.0215785494096435	5.81632059559123e-05	0	0.0087535624963648	0.000581632059559123	0.00037806083871343	0.000203571220845693	0	0	0.065666259524225	0	0	0	0	0	0.00511836212412028	0	0	0	0	0	0.00334438434246496	0	0	0	0	0	0	0	0.0412958762286977	0.654132495783168	0	0	0	0	0.000116326411911825	8.72448089338684e-05	0	0.0168964113301925	0	0	0	0.000174489617867737	0	0	0	0
"116"	"DOC_116"	"S80"	"5cm-end"	"SR"	"150d"	"up"	"FAD"	"r2"	"saturated"	0	0	0	0	0.00178530292559318	0	0	0.0168739921677033	0.141154111955771	0.00195807417645704	0	0	0.0491822160792444	0.000230361667818475	0	0.00264915917991246	0.000345542501727712	0	0	0	0	0.149159179912463	0	0	0	0	0	0.00909928587882976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0350149735084082	0.580453812485602	0	0	0	0	0	0	0	0.0120939875604699	0	0	0	0	0	0	0	0
"117"	"DOC_117"	"S86"	"5cm-end"	"SR"	"150d"	"up"	"FAD"	"r1"	"saturated"	0	0.00032534873317337	0	0	0.00150473789092684	0.000976046199520111	0	0.0366830696652975	0.110577900687299	0.000772703241286754	0	0	0.0549432673146529	8.13371832933426e-05	0	0.00788970677945423	0.000122005774940014	0	0	0	0	0.174874944080686	0	0	0	0	0	0.00634430029688072	0	0	0	0	0	0.00321281874008703	0	0	0	0	0	0	0	0.0151693846842084	0.569522957419985	0	0	0	0	0.000162674366586685	0	0	0.0168367969417219	0	0	0	0	0	0	0	0
"118"	"DOC_118"	"S3"	"5cm-end"	"SR"	"30d"	"low"	"CW"	"r4"	"saturated"	0	0.00426600749541504	0	0	0.00079738457858225	0.000199346144645563	0	0.0230244797065625	0.0966629455386333	0.00219280759110119	0	9.96730723227813e-05	0.0382545251574835	0	0.000119607686787338	0.0114225340881907	0.00079738457858225	0	0	0	0	0.229367674029184	0	0	0	0	0	0.00295032294075433	0	0	0	5.98038433936688e-05	0	0.00173431145841639	0	0.000617973048401244	0	0	0	0	0	0.0284068256119927	0.541324455785025	0.000179411530181006	0.000657842277330356	0	9.96730723227813e-05	0.000498365361613906	0	0	0.0158679531137868	0	0	0	0.000299019216968344	0	0	0	9.96730723227813e-05
"119"	"DOC_119"	"S9"	"5cm-end"	"SR"	"30d"	"low"	"CW"	"r2"	"saturated"	0	0	0	0	0	0	0	0	0.23774275377386	0	0	0	0.00611302865222273	0	0	0	0	0	0	0	0	0.00598827296544267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74595583648688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420010812159521
"120"	"DOC_120"	"S20"	"5cm-end"	"SR"	"30d"	"low"	"CW"	"r3"	"saturated"	0	0.00243660030136898	0	6.41210605623417e-05	0.000320605302811708	0.000224423711968196	0	0.0246545477862204	0.0654034817735885	0.0015389054534962	0	0.000128242121124683	0.0569715623096406	0.000897694847872784	0.000160302651405854	0.0104837934019429	0.000352665833092879	0	0	0	0	0.179506909044276	0	0	0	0	0	0.00221217658940079	0	0	0	0	0	0.00211599499855728	0	6.41210605623417e-05	0	0	0	0	0	0.0158058414286172	0.618992658138566	0	0.00038472636337405	0	0.000128242121124683	6.41210605623417e-05	0	0	0.0170882626398641	0	0	0	0	0	0	0	0
"121"	"DOC_121"	"S27"	"5cm-end"	"SR"	"30d"	"low"	"FAD"	"r3"	"saturated"	0	0.00283342200665669	0	0	0.000272206480988852	3.71190655893889e-05	0	0.02348399549622	0.125153116145556	0.00148476262357556	0	0	0.138540725801462	0.000197968349810074	3.71190655893889e-05	0.0119523391197832	0.000383563677757019	4.94920874525185e-05	0	0	0	0.0927234258422935	0	0	0	0	0	0.00942824265970478	0	0	0	0	0	0.00277155689734104	0	0.000581532027567093	0	0	0	0	0	0.0345454770418579	0.519976243798023	0.000259833459125722	0.000235087415399463	0	0	0.000507293896388315	2.47460437262593e-05	2.47460437262593e-05	0.0342732705608691	0	2.47460437262593e-05	0	0.000197968349810074	0	0	0	0
"122"	"DOC_122"	"S16"	"5cm-end"	"SR"	"30d"	"low"	"FAD"	"r2"	"saturated"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"123"	"DOC_123"	"S39"	"5cm-end"	"SR"	"30d"	"low"	"FAD"	"r4"	"saturated"	0	0.00130148910636716	0	1.69024559268462e-05	0.000693000693000693	0.000321146662610077	0	0.014282575258185	0.0535976877440292	0.00107330595135473	0	0.000202829471122154	0.165314470192519	0.000101414735561077	2.53536838902693e-05	0.00488480976285854	0.00158037962916012	6.76098237073847e-05	0	0	0	0.192882375809205	0	0	0	0	0	0.00468198029173639	0	0	0	5.07073677805385e-05	0	0.00302553961090546	0	0.000667647009110424	0	0	4.22561398171154e-05	0	0	0.0110711086320842	0.529537041732164	0	0.000278890522792962	0	0	0.000143670875378192	0	5.07073677805385e-05	0.0140036847353921	0	0	0	3.38049118536923e-05	6.76098237073847e-05	0	0	0
"124"	"DOC_124"	"S83"	"5cm-end"	"SR"	"30d"	"up"	"CW"	"r1"	"saturated"	0	0.00039488799540494	0	0	0.000646180356117174	7.17978173463527e-05	0.000107696726019529	0.0495404939689833	0.0964244686961516	0.000717978173463527	0	0.000358989086731763	0.0654437105112005	0.000287191269385411	0	0.0117030442274555	0	0	7.17978173463527e-05	0	0	0.11347645031591	0	0	0.000251292360712234	0	0	0.00703618609994256	0	0	0	0	0	0.000861573808156232	0	0	0	7.17978173463527e-05	0	0	0	0.0406375646180356	0.576823664560597	0	0	0	0	0.000323090178058587	0	0	0.0340680643308443	0	0	0	0.00068207926479035	0	0	0	0
"125"	"DOC_125"	"S54"	"5cm-end"	"SR"	"30d"	"up"	"CW"	"r4"	"saturated"	0	0.000461756654243214	0	0	0.000428774036082984	0.000164913090801148	0.000164913090801148	0.0662620798839012	0.119430060358191	0.00122035687192849	0	0	0.0514528843299581	0.000610178435964247	0	0.0157821827896698	0.000511230581483558	0.000131930472640918	0	0	0	0.13936805303605	0	0	0	0	0	0.00719021075893004	0	0	0	0	0	0.00173158745341205	0	0	0	0	0	0	0	0.0442791648801082	0.512500412282727	0	0	0	0	0.00130281341732907	0.000148421781721033	0	0.0363963191398133	0	0	0	0.000461756654243214	0	0	0	0
"126"	"DOC_126"	"S66"	"5cm-end"	"SR"	"30d"	"up"	"CW"	"r3"	"saturated"	0	0.000309830478466782	0	0	0.000398353472314434	4.4261496923826e-05	0	0.0683176205019254	0.145111317664763	0.00106227592617182	0	0	0.0216438719957509	0.000376222723852521	0	0.0143407250033196	0.000840968441552693	0.000132784490771478	0	0	0	0.207851989554287	0	0	0	0	0	0.00995883680786084	0	0	0	0	0	0.00431549595007303	0	0	0	0	0	0	0	0.08086575487983	0.407316425441508	0	0	0	0	0.00130571415925287	8.85229938476519e-05	0	0.0356305050236799	0	0	0	8.85229938476519e-05	0	0	0	0
