"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","Treatment"
"69",548,2019-02-22 22:25:16,8,0.000114906812248561,-7.14493779645777e-07,178.92,6.42224526316573e-07,-3.99337010756638e-09,"CPCRW_30d_low_CW_r1","C69","CPCRW","lowland","constant weight","30 day",1,"drought"
"69",574,2019-02-22 23:12:39,10,0.00010480476355484,-1.37726744186596e-06,178.92,5.85763266011848e-07,-7.6976718190586e-09,"CPCRW_30d_low_CW_r1","C69","CPCRW","lowland","constant weight","30 day",1,"drought"
"71",25,2019-02-01 18:18:19,10,1.01626751775978e-05,-2.36100203663552e-07,127.49,7.9713508334754e-08,-1.85191155120834e-09,"CPCRW_90d_low_FAD_r4","C71","CPCRW","lowland","forced","90 day",4,"drydown"
"71",54,2019-02-01 19:05:25,11,0.000133628959886524,-2.04980296197711e-05,127.49,1.04815248165757e-06,-1.60781470074289e-07,"CPCRW_90d_low_FAD_r4","C71","CPCRW","lowland","forced","90 day",4,"drydown"
"71",386,2019-02-16 01:21:56,16,0.0003489115598921,-9.47920148628353e-07,127.49,2.73677590314613e-06,-7.43525098931957e-09,"CPCRW_90d_low_FAD_r4","C71","CPCRW","lowland","forced","90 day",4,"drydown"
"72",203,2019-02-15 19:44:43,6,7.72414848834792e-05,-4.96844504156036e-07,198.31,3.89498688333817e-07,-2.50539309241105e-09,"CPCRW_150d_low_CW_r3","C72","CPCRW","lowland","constant weight","150 day",3,"drydown"
"72",230,2019-02-15 20:31:48,7,1.92473241589994e-05,5.86497680217497e-05,198.31,9.70567503353303e-08,2.95747909947808e-07,"CPCRW_150d_low_CW_r3","C72","CPCRW","lowland","constant weight","150 day",3,"drydown"
"72",259,2019-02-15 21:19:29,9,5.4908065689458e-06,2.64741971215931e-05,198.31,2.76879964144309e-08,1.33499052602456e-07,"CPCRW_150d_low_CW_r3","C72","CPCRW","lowland","constant weight","150 day",3,"drydown"
"72",510,2019-02-22 20:59:31,4,0.000275796490704837,9.9385776552305e-08,198.31,1.39073415715212e-06,5.01163716163103e-10,"CPCRW_150d_low_CW_r3","C72","CPCRW","lowland","constant weight","150 day",3,"drought"
"75",58,2019-02-01 19:27:17,8,1.72506965343773e-05,-7.97118637533876e-08,253.41,6.80742533221944e-08,-3.14556898912385e-10,"CPCRW_30d_low_FAD_r2","C75","CPCRW","lowland","forced","30 day",2,"drydown"
"75",87,2019-02-01 20:14:35,11,5.80405208016061e-05,-2.4056580412263e-07,253.41,2.29038004820671e-07,-9.49314565812835e-10,"CPCRW_30d_low_FAD_r2","C75","CPCRW","lowland","forced","30 day",2,"drydown"
"75",283,2019-02-15 22:12:34,6,0.000167731290897144,5.31250007794478e-05,253.41,6.61896890008856e-07,2.09640506607663e-07,"CPCRW_30d_low_FAD_r2","C75","CPCRW","lowland","forced","30 day",2,"drydown"
"75",313,2019-02-15 23:00:04,8,6.01707759890671e-06,-2.14740356956913e-09,253.41,2.37444362847035e-08,-8.47402852913906e-12,"CPCRW_30d_low_FAD_r2","C75","CPCRW","lowland","forced","30 day",2,"drydown"
"75",526,2019-02-22 21:45:41,5,8.94617155075552e-05,1.36192300691177e-08,253.41,3.53031512203761e-07,5.37438541064587e-11,"CPCRW_30d_low_FAD_r2","C75","CPCRW","lowland","forced","30 day",2,"drydown"
"75",554,2019-02-22 22:32:56,10,3.63315366246012e-05,6.68268003768397e-10,253.41,1.4337057189772e-07,2.63710194454993e-12,"CPCRW_30d_low_FAD_r2","C75","CPCRW","lowland","forced","30 day",2,"drydown"
"77",119,2019-02-01 21:18:05,10,1.52021439053854e-05,-5.85273368329132e-05,62.56,2.43001021505521e-07,-9.3553927162585e-07,"CPCRW_90d_low_FAD_r1","C77","CPCRW","lowland","forced","90 day",1,"drydown"
"77",189,2019-02-15 19:27:24,7,7.01421196661079e-05,-4.17722242243988e-07,62.56,1.12119756499533e-06,-6.67714581592053e-09,"CPCRW_90d_low_FAD_r1","C77","CPCRW","lowland","forced","90 day",1,"drydown"
"77",217,2019-02-15 20:14:52,10,3.31366175135666e-05,-6.84551774450986e-08,62.56,5.2967738992274e-07,-1.09423237604058e-09,"CPCRW_90d_low_FAD_r1","C77","CPCRW","lowland","forced","90 day",1,"drydown"
"77",246,2019-02-15 21:01:56,8,8.08799728658897e-06,-0.000115656583360141,62.56,1.29283844095092e-07,-1.84873055243193e-06,"CPCRW_90d_low_FAD_r1","C77","CPCRW","lowland","forced","90 day",1,"drydown"
"77",505,2019-02-22 20:52:00,8,0.000322813337916871,-1.68625237099531e-07,62.56,5.16005974931059e-06,-2.69541619404622e-09,"CPCRW_90d_low_FAD_r1","C77","CPCRW","lowland","forced","90 day",1,"drydown"
"82",83,2019-02-01 19:59:41,8,1.19746863717514e-05,-1.36374375986824e-06,214.84,5.57376948973718e-08,-6.34771811519383e-09,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"drydown"
"82",309,2019-02-15 22:55:06,11,4.11931678596211e-06,-5.69471871055405e-08,214.84,1.91738818933258e-08,-2.65067897530909e-10,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"drydown"
"82",518,2019-02-22 21:35:26,11,5.12127910355265e-05,-4.75512504408115e-07,214.84,2.38376424481132e-07,-2.21333319869724e-09,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"drought"
"82",546,2019-02-22 22:22:56,8,5.20385182710914e-05,-8.28734977149483e-09,214.84,2.42219876517834e-07,-3.85745195098437e-11,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"drought"
"82",572,2019-02-22 23:10:19,11,9.5217290321171e-06,1.20876010757757e-08,214.84,4.43200941729524e-08,5.62632706934265e-11,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"drought"
"86",378,2019-02-16 01:01:12,10,2.69013506360098e-05,-2.82258195365478e-08,170.46,1.57816206945968e-07,-1.65586175856786e-10,"CPCRW_90d_low_CW_r1","C86","CPCRW","lowland","constant weight","90 day",1,"drydown"
"86",424,2019-02-22 18:27:40,11,6.90840658801148e-05,-4.76597889646851e-07,170.46,4.05280217529712e-07,-2.79595148214743e-09,"CPCRW_90d_low_CW_r1","C86","CPCRW","lowland","constant weight","90 day",1,"drydown"
"9",124,2019-02-01 21:25:38,9,6.40089528009528e-05,-3.65351964211296e-05,163.26,3.92067578102124e-07,-2.2378535110333e-07,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"drydown"
"9",205,2019-02-15 19:47:19,7,7.01370219786673e-05,-2.33780937774186e-07,163.26,4.29603221724044e-07,-1.43195478239732e-09,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"drydown"
"9",232,2019-02-15 20:34:38,11,2.29205929821297e-05,-5.16612345330749e-07,163.26,1.40393194794375e-07,-3.16435345663818e-09,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"drydown"
"9",261,2019-02-15 21:21:57,6,3.08025743202212e-05,3.30052401372194e-07,163.26,1.8867189954809e-07,2.02163666159619e-09,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"drydown"
"9",508,2019-02-22 20:56:59,5,5.49715809179005e-05,-1.90424000951599e-07,163.26,3.36711876258119e-07,-1.16638491333823e-09,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"drought"
