OTU	DOC_001	DOC_002	DOC_003	DOC_004	DOC_006	DOC_008	DOC_009	DOC_010	DOC_011	DOC_012	DOC_015	DOC_019	DOC_021	DOC_022	DOC_023	DOC_024	DOC_025	DOC_026	DOC_027	DOC_029	DOC_031	DOC_032	DOC_033	DOC_034	DOC_035	DOC_036	DOC_037	DOC_038	DOC_039	DOC_043	DOC_044	DOC_045	DOC_046	DOC_047	DOC_048	DOC_055	DOC_056	DOC_057	DOC_058	DOC_059	DOC_060	DOC_061	DOC_062	DOC_064	DOC_065	DOC_067	DOC_068	DOC_069	DOC_070	DOC_071	DOC_072	DOC_073	DOC_074	DOC_075	DOC_076	DOC_077	DOC_078	DOC_079	DOC_080	DOC_081	DOC_082	DOC_083	DOC_084	DOC_085	DOC_086	DOC_087	DOC_088	DOC_089	DOC_090	DOC_091	DOC_092	DOC_093	DOC_094	DOC_095	DOC_096	DOC_097	DOC_098	DOC_100	DOC_101	DOC_104	DOC_105	DOC_106	DOC_107	DOC_108	DOC_109	DOC_110	DOC_111	DOC_113	DOC_114	DOC_115	DOC_116	DOC_117	DOC_118	DOC_119	DOC_120	DOC_121	DOC_123	DOC_124	DOC_125	DOC_126	DOC_127	DOC_128	DOC_129	DOC_130	DOC_132	DOC_133	DOC_134	DOC_135	DOC_136	DOC_137	DOC_138	DOC_139	DOC_140	DOC_141	DOC_142	DOC_143	DOC_144	DOC_145	DOC_148	DOC_152	DOC_153	DOC_154	DOC_155	DOC_156	DOC_157	DOC_158	DOC_159	DOC_160	DOC_163	DOC_164	DOC_165	DOC_166	DOC_167	DOC_168	DOC_169	DOC_170	DOC_172	DOC_173	DOC_175	DOC_176	DOC_180	DOC_181	DOC_183	DOC_184	DOC_185	DOC_186	DOC_187	DOC_188	DOC_189	DOC_190
OTU0043	0	0	0	0	0	167	0	0	3	5	0	2	0	0	0	0	0	26	0	0	0	13	38	0	0	0	0	3	0	0	0	0	28	0	0	0	0	45	0	0	0	0	47	0	0	0	33	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	45	0	0	0	0	0	0
OTU0044	0	0	0	0	0	309	267	576	135	45	0	377	0	0	0	0	0	783	0	0	720	1220	464	0	0	0	0	0	0	480	120	17	614	22	60	289	212	400	411	33	173	0	487	0	0	422	674	0	53	205	0	0	2	0	0	0	0	0	0	8	0	0	0	14	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	23	46	17	0	0	0	0	0	0	3	0	0	10	11	0	0	0	13	0	0	0	0	0	0	6	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	384	0	0	476	0	0	0	13	0	6
OTU0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	15	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	23	0	0	0	0	0	0
OTU0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0047	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	47	0	12	0	20	0	19	0	0	4	19	61	5	51	0	11	54	0	0	8	0	0	0	28	38	0	36	13	0	0	37	26	7	249	139	72	120	0	0	0	0	15	0	33	591	68	111	20	0	0	0	10	0	20	5	0	0	67	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	33	15	0
OTU0048	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	47	52	74	0	0	0	0	0	0	47	0	0	22	0	0	0	0	17	181	0	0	0	12	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU0051	0	0	0	0	0	76	20	0	0	0	0	22	0	0	0	0	0	59	0	0	15	55	0	0	0	0	0	0	0	12	0	0	23	0	0	16	16	30	0	23	13	0	14	0	0	47	78	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	53	0	0	0	0	0	0
OTU0052	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	14	6	12	0	24	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
OTU0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	36	0	16
OTU0055	0	21	12	0	0	131	1116	18	2146	511	86	447	25	167	0	0	0	660	37	18	1158	1710	765	0	0	0	0	18	22	782	43	88	91	907	936	528	173	1879	1046	84	408	26	971	12	0	2842	2235	2518	104	217	0	0	93	26	37	3	29	76	105	81	83	144	34	21	16	7	29	33	160	64	90	62	0	0	0	0	0	0	116	0	65	132	0	111	128	26	0	190	43	62	8	42	41	0	28	90	18	57	154	152	430	54	10	9	24	0	0	54	50	68	2	41	127	0	77	0	27	39	392	351	590	41	175	14	43	197	58	280	15	104	644	82	462	0	205	1667	2959	250	15	573	380	34	142	133	322	25	139	1269	104	491
OTU0056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0057	0	0	0	0	0	0	363	0	167	0	0	75	0	0	0	0	0	146	0	0	40	32	46	0	0	0	0	0	0	52	0	25	0	84	65	101	27	132	94	0	162	0	392	0	0	132	47	1116	10	0	0	0	321	201	31	44	0	147	137	55	70	30	167	121	73	318	17	45	199	110	135	167	0	13	0	48	0	0	155	0	32	96	0	93	242	45	4	91	344	150	36	76	161	0	139	255	128	137	759	388	601	112	22	41	59	26	0	94	118	11	43	29	120	0	0	0	0	0	90	23	146	90	99	48	134	67	10	81	74	26	240	159	154	0	834	451	664	484	66	152	645	0	6	86	25	34	0	112	319	38
OTU0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0059	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	14	0	0	4	0	0	0	0	0	0	0	0	4
OTU0060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0
OTU0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	28	8	6	0	2	6	7	15	11	25	46	20	17	5	2	0	6	0	0	0	2	0	4	0	0	0	6	0	95	54	0	9	0	0	0	0	0	51	0	38	48	109	0	5	0	11	0	41	31	33	20	29	9	7	0	0	0	0	0	0	0	0	0	0	14	0	8	3	18	20	0	0	0	0	2	0	0	0	0	32	0	0	123	12	8	151	0	13	0	0	0	0	3	79	15
OTU0062	0	0	0	0	0	89	758	123	675	319	48	284	0	0	0	0	0	678	7	0	945	883	369	0	0	0	0	8	15	663	57	55	69	180	481	505	372	1229	562	171	951	13	988	0	56	3639	1524	377	123	365	0	27	0	0	0	0	0	0	0	0	26	0	6	2	0	0	0	20	17	31	13	8	0	0	0	54	0	5	4	0	0	6	0	341	0	3	0	0	14	0	4	0	0	0	0	0	19	0	21	32	24	0	0	4	48	0	0	4	0	0	12	0	0	14	42	0	38	14	46	77	92	29	35	0	10	11	29	15	16	25	111	109	48	0	274	202	294	166	3	119	1945	19	0	1374	139	0	39	631	0	124
OTU0063	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	45	6	0	0	0	0	2	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	34	0	0	3	0	0	2	0	154	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	34	0	0	0	0	3	0	0	0	0	0	0	8	0	8	37	6	6	0	12	5	0	0	0	0	0	0	10	0	0	62	0	5	75	0	16	41	95	14	0	7	0	7	0	0	13
OTU0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU0065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	39	0	0	0	11	3	0	0	0	6	0	0	0	0	0	13	0	0	8	0	0	0	0	145	0	0	0	0	0	0	0
OTU0067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	68	5	0	0	0	0	15	0	0	0	12	0	0	17	33	0	8	0	0	2	20	28	9	0	8	0	8	0	157	0	0	28	0	5	3	0	158	0	0	0	3	0	0	0	9	0	0	0	6	11	0	8	0	13	0	0	0	44	0	0	0	6	8	3	0	3	2	0	0	0	0	0	0	75	14	17	3	65	4	20	24	5	44	24	22	9	0	203	28	47	164	0	100	49	0	9	0	80	2	81	133	6	169
OTU0069	0	19	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	19	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	45	0	0	0	0	9	8	0	0	0	17	0	9	10	56	0	0	0	0	0	0	42	20	3	15	0	0	0	303	0	0	20	0	0	3	0	171	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	109	0	0	0	0	0	0	0	0	0	37	0	30	30	0	105	86	44	28	10	52	17	45	27	27	109	19	7	5	0	125	8	0	94	16	182	48	48	20	0	257	0	105	310	0	234
OTU0070	2	33	25	0	0	0	0	0	0	0	27	0	37	0	0	0	0	11	17	28	0	0	0	0	0	0	0	8	23	0	0	0	0	0	0	16	0	0	0	0	0	0	0	41	0	5	0	219	0	0	0	0	19	32	0	20	8	28	8	0	0	31	42	30	124	72	69	20	34	47	26	16	0	31	0	76	0	48	44	0	23	27	0	134	50	0	9	20	13	2	8	12	116	0	107	217	189	33	143	95	94	74	88	104	0	52	22	12	23	26	6	25	11	3	34	0	9	11	0	106	50	36	49	18	64	20	15	18	11	45	40	21	27	0	311	41	54	121	17	67	71	0	9	0	60	42	21	131	148	58
OTU0071	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	0	0	8	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	8	2	12	8	0	2	0	0	7	3	0	0	0	16	0	2	8	0	0	7	0	0	3	0	0	0	0	15	0
OTU0072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU0073	0	20	16	0	0	20	202	3	241	29	112	51	18	0	0	0	0	140	5	14	174	249	57	0	0	0	0	29	6	116	12	0	7	35	39	188	145	139	125	0	258	0	176	19	0	1147	250	192	81	50	0	0	54	88	30	0	13	39	75	18	68	82	39	38	43	131	94	10	19	59	46	35	0	7	0	166	0	4	0	0	12	0	0	119	29	0	3	43	32	2	19	16	24	0	21	163	85	12	124	85	252	31	8	10	54	0	0	8	7	24	0	0	11	16	159	0	35	41	260	262	106	90	35	34	109	32	39	66	38	173	42	0	42	0	192	239	307	167	11	291	305	13	51	296	122	0	63	361	21	93
OTU0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	8	0	9	0	18	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
OTU0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	0	0	0	0	5	0	0	0	9	0	7	0	7	14	0	0	0	0	0	0	0	17	0	0
OTU0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0078	0	0	0	0	0	19	0	0	145	0	0	14	0	0	0	0	0	18	0	0	34	25	0	0	0	0	0	0	0	0	5	0	0	27	12	16	0	5	0	0	0	0	31	0	0	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	23	0	0	0	0	0	0
OTU0079	0	0	0	0	0	32	118	0	207	16	27	0	0	0	0	0	0	32	8	0	130	142	27	0	0	0	0	17	0	109	27	6	18	65	48	77	50	28	358	6	484	0	16	0	0	239	34	128	42	11	0	0	0	15	0	0	0	12	0	6	14	53	19	16	0	0	0	23	22	6	19	3	0	16	0	14	0	0	37	0	6	8	0	0	11	0	0	0	9	0	0	0	18	0	0	14	34	6	33	13	8	7	0	0	9	0	8	0	0	10	0	0	0	4	41	0	30	0	254	282	90	0	37	0	0	0	0	11	0	11	23	0	29	0	103	57	179	108	54	229	132	0	37	32	30	4	29	225	0	15
OTU0080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	9	0	6	0	7	0	11	5	16	9	0	0	0	0	12	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	22	0	0	0	0	8	0	10	11	0	0
OTU0081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU0082	0	15	0	0	0	0	0	0	16	13	16	0	46	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	3	10	0	0	0	0	16	0	4	0	20	0	19	0	0	4	0	0	2	19	0	3	0	0	0	47	4	22	0	9	0	0	0	159	0	0	0	0	0	16	30	21	0	31	0	0	0	65	0	0	45	0	4	0	0	111	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	3	3	0	0	0	0	18	0	7	23	12	160	86	36	40	61	40	0	22	64	5	90	11	16	0	65	108	30	85	198	13	151	17	0	0	0	9	0	21	39	0	13
OTU0083	0	0	0	0	0	0	6	0	7	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	20	37	0	0	0	0	0	0	83	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	24	0	0	0	0	0	0	0	0	0	10	0	0	0	33	27	0	0	0	0	0	0	0	0	0	3	0	23	0	0	13	0	0	20	0	0	16	0	26	0	6	0	0	0	0	0
OTU0084	14	71	0	4	0	0	25	0	0	0	335	4	0	0	0	0	0	125	21	11	0	7	8	0	0	0	0	107	23	0	0	0	0	40	0	21	23	0	20	0	7	0	0	73	0	42	0	75	6	0	0	0	16	5	2	0	0	27	17	13	7	64	0	0	0	0	2	9	54	13	14	34	0	0	0	99	0	0	17	0	9	5	0	95	0	0	0	0	0	0	0	0	0	0	11	4	9	0	31	18	7	0	0	4	262	0	0	13	0	3	0	0	0	122	1398	0	2325	647	1327	2195	121	16	72	81	125	12	0	43	10	122	34	15	0	0	208	14	59	135	41	196	71	83	130	0	32	6	67	96	21	94
