Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,DOC_192,DOC_193,DOC_194,DOC_195,DOC_196,DOC_197,DOC_198,DOC_199,DOC_200,DOC_201,DOC_202,DOC_203,DOC_204,DOC_205,DOC_206,DOC_207,DOC_208,DOC_210,DOC_211,DOC_212,DOC_213,DOC_214,DOC_215,DOC_216,DOC_217,DOC_218,DOC_219,DOC_220,DOC_221,DOC_222,DOC_223,DOC_224,DOC_225,DOC_226,DOC_227,DOC_228,DOC_229,DOC_230,DOC_231,DOC_232,DOC_233,DOC_234,DOC_235,DOC_236,DOC_237,DOC_238,DOC_239,DOC_240,DOC_241,DOC_242,DOC_243,DOC_244,DOC_245,DOC_246,DOC_247,DOC_248,DOC_249,DOC_250,DOC_251,DOC_252,DOC_253,DOC_254,DOC_DI_Raw_H2O_Blank,DOC_Filter_Blank_1,DOC_Filter_Blank_2,DOC_Filter_Blank_3,DOC_MeOH_Blank_001,DOC_MeOH_Blank_002,DOC_Solution_Blank_1,DOC_Solution_Blank_2,DOC_Solution_Blank_3,DOC_191
263.056097223881,13,12,6,0,0,0,0,0,CHO,Lignin,264.063373690761,0.0546347615124343,1,61782712,82252904,89260640,83339840,97536320,58841772,49344880,73917784,36995380,57732928,48835972,43199056,35675644,15950129,26219266,20505994,25601218,19507642,11252852,21979910,30715048,39622684,38031736,49991024,69681592,73570896,61939080,47320288,59980908,60947948,83807624,77585672,61814504,55690480,58989040,38690220,47940452,40390492,49233056,46265828,50247020,33960184,49723604,31313228,47738236,38968932,59235036,68921832,77348528,40843916,69328880,82533152,67729104,77538048,69715240,65314160,65517140,52966476,60300592,30330436,40617092,29286976,0,2724209.3,2740744,0,0,0,2647429,0,2770217,75931592
263.057140454545,0,0,0,0,0,0,0,0,,None,264.064416921425,0,0,0,0,0,0,0,0,0,0,0,0,3443076.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130693.3,3714313,0,3397870.5,3631087,0,0,0,0,0,3223149,0,2956244.5,0,3016059.3,0,0,0,3781936.8,0,0,4231971.5,0,0,3739690.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.059454166667,10,16,6,0,0,1,0,0,CHOS,AminoSugar,264.066730633547,0.107179928811202,1,2995386.3,8359013.5,0,6407229.5,0,3490220.3,0,0,0,2857536.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4719723.5,0,14134661,3982601.3,6736617.5,3003374.5,9174511,0,5765477.5,0,8900768,3260387.3,5384045,0,5912276.5,0,4624251,0,0,0,0,0,4094444.8,3890979.3,0,0,5427498,2710383,0,0,3511342.8,0,3061637.5,0,0,0,0,0,0,0,0,0,0,8049609.5
263.0670765,0,0,0,0,0,0,0,0,,None,264.07435296688,0,0,42736316,0,6591072.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4234723,0,3218166.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.067443666667,0,0,0,0,0,0,0,0,,None,264.074720133547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817259.5,0,0,3437833.5,0,0,0,3228075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.069182318841,0,0,0,0,0,0,0,0,,None,264.076458785721,0,0,31918780,98661480,62480992,91138624,56691008,44452524,30146930,61506908,24844596,31457090,19570052,21490254,10024445,7889710.5,11879169,11160968,14000320,8442808,10333298,11241221,13673639,10867739,14600566,12579184,16728503,8503885,15336841,14884063,41061484,25298410,80096648,37305608,52721384,24669422,61430256,17284522,41628516,19300188,49568928,28050916,41289068,20011254,51906772,16317771,37657980,20135522,18627292,19696104,30138034,14027405,27619308,31005474,26027726,22297344,32589098,21810542,28415570,19928138,33951024,14300739,21044356,16816704,0,19459698,15213319,26025208,0,0,14834821,16521544,12875304,69476296
263.07018,0,0,0,0,0,0,0,0,,None,264.07745646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505542.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.077244133333,10,16,8,0,0,0,0,0,CHO,Carb,264.084520600213,-0.0117758257286133,1,5311166,19260520,8485475,36932160,11465023,16741038,5651827,14435678,5286196,5755714.5,3407748,3547982.3,0,0,0,3899527,4445888,0,0,0,2926503,0,3750260.5,3063663.8,7831990.5,0,5443976.5,4339423,8635500,6349801,13079943,9453834,10650345,7646445,9291247,4639146.5,7103332,4745564.5,10550431,8483299,7404909.5,6762230,8606933,3039050.5,6954362,5069921,5762780.5,5545959,9730737,0,9907180,8007970,8311500.5,6655743,11429162,4688238,8084561.5,4545609.5,10369326,3217730.8,6705284,4709440,0,5371505,5092615,7245048.5,0,0,4490885,5316423.5,4053032,12629963
263.080437,0,0,0,0,0,0,0,0,,None,264.08771346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139392,0,0,0,0,0,0,0,0,0,0
263.086944102041,0,0,0,0,0,0,0,0,,None,264.094220568921,0,0,6685888,14699626,11601509,13244994,9643329,6948527.5,5221748.5,8883552,0,5790019.5,3597443.8,3740237.5,0,2637100.3,0,0,0,0,0,0,3777446.5,0,0,0,0,0,0,3644126.8,7285867.5,4048360.8,12512648,8025354,10424041,3722220.3,14057967,3123114.3,7808867.5,3975516.5,9096351,5223394.5,8394094,3925237.3,11676885,2821194,6329721.5,4286560,3723996,5539302.5,7910066,2996876.5,6359531.5,7467809.5,4648652,5698302.5,7264041,4927853.5,7880273,4076616.8,8879406,3736130,6298755,4326976,0,0,0,0,0,0,0,0,0,10086349
263.092489294118,14,16,5,0,0,0,0,0,CHO,Lignin,264.099765760998,0.0297732271857302,1,46906048,80131176,67969640,69265984,60623168,51878576,47317364,50218336,28500276,30656324,24081796,20335182,15621628,8314155.5,13118208,8961413,11313343,9905589,5295215,8408836,11226278,15085594,15227251,18462062,20070838,20449868,19340680,17470686,33893484,23234024,53177736,36474124,31389418,24427756,30796272,16715178,26170212,18392924,31849630,24698338,32081262,15497461,32930006,13620554,25095544,21053024,16751324,17813990,22374066,11410060,18413548,21738272,20149964,21199614,22150442,16305517,19914320,16237640,23153966,10801730,11723906,10544704,0,0,0,3218169,3854226.8,3591520.8,2669445.3,3328583.3,0,69558224
263.095861,11,20,5,0,0,1,0,0,CHOS,Protein,264.10313746688,0.026412484661322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4187528.3,0,3145961.3,0,4036591.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2831538.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.103778,13,16,4,2,0,0,0,0,CHON,Lignin,264.11105446688,-0.179676235680264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088542.5,2926818.3,3020398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.105569492754,0,0,0,0,0,0,0,0,,None,264.112845959634,0,0,26393284,58299500,46092904,66333252,52541764,26315442,26538358,29877602,15292725,13983558,11790723,12341836,7015931.5,6280489.5,10418943,14337412,18998462,8056244,12170349,15784707,14148774,10905626,16101745,14916974,19075508,14302796,20618632,19373278,19678316,16465384,33275274,24309002,32990954,16313579,49109488,11100586,24683362,13983580,22918302,20004322,19381614,13560052,28059862,14759241,18273656,17356382,32139994,30484966,42757812,17357452,37101548,33708832,37582540,30892798,41694504,21329260,37172816,24880200,42757420,14907969,28476546,16681535,0,33877616,32324358,49364216,0,0,34837636,32502088,29716006,50397136
263.113623173913,11,20,7,0,0,0,0,0,CHO,AminoSugar,264.120899640793,0.0127059499310207,1,29567686,26674286,23517804,15313479,9837893,15512243,9832824,17298788,8996149,11807559,13059459,8302155.5,6110715,9534761,14707454,6861187,7045310,3425971.3,4509292,3547138.3,6399653.5,4051481.5,4790640,4617582,7612851.5,6227531.5,7443847,6023902,14154860,7557607.5,36785544,7730443,36738792,4470506,19014128,4363689.5,54285152,5531483.5,38349984,9329122,12303726,6225140,44742868,6589768.5,6775671.5,5615709.5,8077018.5,7539173,9375411,4125323.3,8676330,9365280,8756938,7412477.5,9257256,8258924,9778768,7790663,10015021,4551232,7286912.5,5505599,0,6845041,4628741,9874681,0,0,5802629.5,7046471,5451302,28143568
263.114676,0,0,0,0,0,0,0,0,,None,264.12195246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923873.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.123320307692,0,0,0,0,0,0,0,0,,None,264.130596774572,0,0,0,0,6091373.5,0,5628743,0,0,0,0,0,0,0,0,0,2974973.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084521.3,0,0,0,0,0,0,0,0,0,0,0,0,2639196.8,0,0,3121331,0,0,0,0,0,0,0,0,0,3392812.8,0,0,0,0,2679409,2630404.5,4214521.5,0,0,3196037.5,4071750.8,0,3555024.8
263.128879403226,15,20,4,0,0,0,0,0,CHO,Lignin,264.136155870106,0.0123432330771164,1,30991048,75543664,51892848,48282184,36948296,35269300,27038074,53544296,20977974,42753864,24081794,9300554,7089658.5,0,5383421.5,5572481,4906685,6235057.5,3884137.5,3587841,3081380.8,7269913,4929902,7930221,5290930.5,5390411,0,6819037,14484588,11103718,21548426,18758924,14989033,11955433,14434800,7979433,12909409,8884059,14822558,17892834,13811055,12365043,16400598,9101639,13276535,14108252,5266650,0,9240243,5454474.5,7069673,8282910.5,6630600.5,7918332.5,8579368,7128427,9206351,6608966,9975085,5975614.5,7313535,5625406.5,0,0,0,3323642,0,3136859,0,0,0,36286416
263.132266,12,24,4,0,0,1,0,0,CHOS,Protein,264.13954246688,-0.0473919199074874,1,0,0,0,2934602.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347556320,3472051.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.133319,0,0,0,0,0,0,0,0,,None,264.14059546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14940644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.134592461538,0,0,0,0,0,0,0,0,,None,264.141868928418,0,0,115210952,20307058,140083824,11365963,79628616,2757045.8,39567740,0,20619574,0,15699330,0,14913018,4552485.5,0,0,0,0,0,0,0,0,0,11130221,0,9679435,0,0,0,0,0,0,4338409.5,0,3148016,0,0,0,0,0,0,0,22005974,0,4579702.5,0,0,0,4379827.5,10470026,0,7100190,0,0,26068264,20002154,0,15723590,0,4560446.5,0,4884030,0,0,0,0,0,0,0,0,0,13787090
263.1401175,14,20,3,2,0,0,0,0,CHON,Lignin,264.14739396688,-0.00548246938596949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290698.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795581.8,0,0,0,0,0,0,0,0,0,0,0,0
263.141714,12,25,4,0,0,0,1,0,CHOP,Protein,264.14899046688,0.209480338645302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4758275.5,0,0,0,0,0,0,0
263.141963878049,0,0,0,0,0,0,0,0,,None,264.149240344929,0,0,4624075.5,0,0,3863628,6991690,0,3282812,0,0,0,0,0,0,0,4806396.5,0,3490492.3,0,0,3159808.3,0,0,0,4174188.5,4332465.5,3972682.8,7372165.5,8367325,0,0,0,4292364,4399849.5,0,5012464,0,2631007.8,2934618.8,0,3323873.5,0,0,3480790,3408198.5,0,3675739,5330649,0,7573172,2771082.3,4603368.5,6747933.5,4386503.5,5610236,6934823.5,3707242.3,6733390.5,5452357,9214252,0,6175869.5,3766845.8,0,3889777,0,6530810,0,0,4343941.5,5217094.5,4415013,3791059
263.144275,0,0,0,0,0,0,0,0,,None,264.15155146688,0,0,0,0,3870834.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.149990454545,12,24,6,0,0,0,0,0,CHO,Protein,264.157266921425,0.0816997193505274,1,0,4634229,7058035.5,3125837.3,2806603.3,0,0,3614057.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873001.3,0,3644656.3,0,0,0,0,3512289.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2773755.5,3390503.3,0,0,0,0,0,0,0,0,0,0,0,0,2935639.8,0,0,0,0
263.159718666667,0,0,0,0,0,0,0,0,,None,264.166995133547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6356593,0,6185722.5,0,0,0,4617030,0,0
263.1652555,16,24,3,0,0,0,0,0,CHO,Lipid,264.17253196688,0.0479603989446418,1,3621072.5,4120695.5,5351031,0,4081741.8,0,0,0,0,0,0,0,0,0,3796219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3275745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946673,0,3561211,10154371,11256661,0,2890310,0,4974549.5
263.178333206897,0,0,0,0,0,0,0,0,,None,264.185609673777,0,0,2823123.3,4508793.5,2874745.8,6686290.5,3740495.8,3802811.5,3653505,3943278,3989815.8,2711886,0,9835079,0,0,0,0,0,0,0,0,0,0,0,0,4253102.5,0,4628355.5,4763867.5,0,0,0,0,2993385.3,0,3354096.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564168.8,3263974.5,0,0,2968058,2853670.3,0,0,0,3080491.3,0,0,0,0,15152753,19077890,20509948,3547520.8,0,20190342,14377286,12149283,3029719.3
263.186366,13,28,5,0,0,0,0,0,CHO,Protein,264.19364246688,0.119391290832709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4103039,3470162,0,0,0,0
263.568768,0,0,0,0,0,0,0,0,,None,264.57604446688,0,0,11822886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.009378166667,0,0,0,0,0,0,0,0,,None,265.016654633547,0,0,5418885.5,0,4068154.3,0,4208601.5,4816171,4755449.5,4185585.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.014981372881,11,7,7,1,0,0,0,0,CHON,ConHC,265.022257839761,-0.0236024002137079,1,12422023,11812111,14373692,13419244,18057690,6435628,7741946,10923506,6390108,8773554,8228199.5,3833869.5,6251991,0,3727560,2738714.3,6400138.5,0,0,3646658.8,2755454.5,3894272.8,4222210,7002435,9441650,11039286,10573147,7939266.5,11715707,10665401,10131922,16532783,9273068,11327654,7891453,5375377,5439780.5,9117505,6678665.5,7681491,10156421,7075016,6757609,5766421,6875972.5,7267852,7347886,8220087,11049686,4408936.5,9935806,11231974,9036422,10724052,7432461,9131323,8781359,7619087.5,8132886.5,4605949,4787249.5,0,0,0,0,0,0,0,0,0,0,11339838
264.023078460317,11,8,7,0,1,0,0,0,CHO,ConHC,265.030354927197,0.00951627777799257,1,9806729,14595344,17408830,14525165,20554204,12942125,10709499,17083892,8085852.5,12437427,12807527,7820813,8429015,3197101.3,6024903.5,3955481.5,5825674,3843668.5,2953961,3842754.3,9010302,11438080,10567937,14085442,19796338,22950454,25079130,15387842,6947451,12380601,7792083,14437680,8955628,9990309,12065277,6271376.5,5729572,7921472.5,5266569.5,8024531,6133637,7331527.5,4910825,5600532.5,4955460,5358091.5,14690989,18516406,19652310,9375336,16965566,20001510,17065606,18608852,17282318,19184954,16623150,13541391,14882070,8275452.5,8519729,6568991.5,0,0,0,0,0,0,0,0,0,13164607
264.027520444444,0,0,0,0,0,0,0,0,,None,265.034796911324,0,1,5740425.5,3576081,3128894.5,0,5202396.5,5067054,4063740.3,4942836.5,0,3058100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025471.5
264.028126,0,0,0,0,0,0,0,0,,None,265.03540246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2747094.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.0361215,8,11,9,1,0,0,0,0,CHON,Other,265.04339796688,-0.0641769618889966,1,0,3381010.5,0,3410159.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642555.3,0,2736596.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013348.8,0,0,0,0,0,0,0,0,0,0,0,3333746.3,0,2841110.3,0,0,0,2795834.8,0,0
264.038111,0,0,0,0,0,0,0,0,,None,265.04538746688,0,0,0,0,0,0,3175134.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.045837,0,0,0,0,0,0,0,0,,None,265.05311346688,0,0,0,0,0,0,0,0,0,2916855.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.051367442623,12,11,6,1,0,0,0,0,CHON,Lignin,265.058643909503,-0.0257248841688229,1,13548431,13421845,12822340,15356658,17490400,11346737,8831488,12218872,8309086,11289527,6872422.5,6500875,5861845.5,3156905.5,5255878,3168534.3,6771848.5,0,0,3711424.3,4554877,4258815.5,5012734,5606721,9051503,9300533,7950681.5,7073985.5,14771324,11810232,18939350,15912241,12968684,11777187,10740221,7743888,10285858,9338688,12402825,11520466,15121798,9419974,12084458,8158483,12120387,9686537,8255148,8752565,9157336,4030311.3,9823165,11071204,9352836,10420946,10342668,9520441,9437741,7640077.5,10195222,4968442.5,6077486.5,5473310.5,0,0,0,0,0,0,0,0,0,13643843
264.059459935484,12,12,6,0,1,0,0,0,CHO,Lignin,265.066736402364,0.0247229669964502,1,8880016,12339479,11845446,12366580,13552098,8429362,6323713,10843642,5767006,7205304,6810982.5,6593546.5,6141909.5,3022248.3,4194501.5,3231509.3,4032648.3,3217232.8,0,3129023.8,4475517,5594111.5,5653757,6389057,9332079,9853493,9131353,6640321.5,8519804,8219063.5,11723222,10652977,7795436,7504034.5,8970750,5052815.5,6353185.5,6108992,7413896.5,6139346.5,6322566,4763846,6450410,4020498.5,6562114,5129224,7068331.5,9053621,10191576,6253159,10474428,10748643,9160323,11175634,10568972,8824120,9741869,8336397,7658773.5,3803129.8,4972078,4469278.5,0,0,0,0,0,0,0,0,0,8830020
264.064401315789,0,0,0,0,0,0,0,0,,None,265.071677782669,0,0,0,5140247.5,0,5316341,2893539,3977523,0,3802362.5,0,0,0,2637066.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704278.8,0,4255468,0,4127741.8,0,2737185,0,3237256.5,0,2857094,0,3600106,0,0,0,0,0,3251928.3,0,2966460.3,0,0,0,3436044,0,2720813,0,3730197.3,0,0,0,0,0,0,0,0,0,0,0,0,4930628.5
264.064975,0,0,0,0,0,0,0,0,,None,265.07225146688,0,0,4167057.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.072508968254,9,15,8,1,0,0,0,0,CHON,Carb,265.079785435134,-0.0715695237750807,1,6086547.5,14525721,10103625,14093046,9292260,8030004,6168067,9841148,4869983,6259130,3434342,4037641.8,0,0,0,2738196,3587207.5,0,0,2796734.8,3562620.3,0,3594747.5,3373888.3,5028718,2820916.5,4070232.5,4539073,5958268,4950966.5,10952151,6220594,9226988,4800161.5,10047998,4027791.5,6638368.5,4581695.5,8714376,5589458,8043910,4418757.5,7596266,2930705.8,6510913.5,4041223,4394667,5073332.5,6968024.5,2807526.5,6374332,7106274.5,5391490.5,4861649.5,7277835.5,5259063.5,5610540.5,5913612,6724885,3796216.8,3457068.8,3671582,0,12736114,7259860,14552344,0,0,8350864,8491322,6710782,9756741
264.080638,9,16,8,0,1,0,0,0,CHO,Carb,265.08791446688,-0.158961151166532,0,0,2805018.8,0,4142327.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.08774852,13,15,5,1,0,0,0,0,CHON,Lignin,265.09502498688,-0.00901442812299968,1,5570966.5,6162716,6249293,7508729,7459303,6024502.5,6173701,6485502.5,0,3112763.8,3018085.5,3165704.8,0,0,0,0,2791814.8,0,0,0,0,3156990.8,0,0,3204972.8,3021876.3,0,3194048.5,5513852.5,4901814,8201688.5,6655283,6162156.5,4749984.5,7201790,3317135,4519199.5,3928895,5378696,4837842,5641606.5,3880132.8,5145322.5,2897425,4105024.8,4024069.8,4715178.5,7355827.5,5849305.5,0,5906363,7360225.5,4195457.5,4565200.5,5861131.5,5428535,5917228,6187019,4228373,3465207.8,4533803.5,3886621.5,0,0,0,0,0,0,0,0,0,8708167
264.095834395349,13,16,5,0,1,0,0,0,CHO,Lignin,265.103110862229,0.0663880217212029,1,7050648.5,11319581,10256207,11140859,8575464,7864119.5,7612934.5,7958015.5,0,5641148.5,4624741.5,2858504.3,0,0,3334339.5,0,0,0,0,0,0,0,2644472.8,0,2690924.3,2704948,0,2989248.5,5058172.5,4382645.5,7476697.5,4838195,5366508.5,3626144,5175294,3533711,3415327,0,4844168,3994578,4499847,0,5391082.5,2686992.5,3691840.3,2968581,2652074,0,3335641.8,0,3368890.8,4173025.3,2966144.8,2887632.3,3321099,2868790.5,2669356,0,3640596.5,0,0,0,0,0,0,0,0,0,0,0,0,8706120
264.1007522,0,0,0,0,0,0,0,0,,None,265.10802866688,0,0,0,3310878.5,0,3518459.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478804.5,0,0,0,0,0,0,3083544.8,0,0,0,0,0,3236169
264.108913882353,10,19,7,1,0,0,0,0,CHON,Carb,265.116190349233,-0.144764576724493,1,5621659,9848096,7749458,11999997,9120234,4919609.5,4511240.5,5008897.5,0,0,0,0,0,0,0,0,3193221.5,0,2819037,0,0,0,2833655.3,2836798.5,4935019.5,0,3139414.8,3742400,3742588.8,0,5780954.5,3335475.8,6171372.5,0,8052222.5,0,3799326.3,2663230.5,4277896,3869137.8,3771271.3,2781636,5117675,2679055.8,3403583.5,0,5314217.5,4995506.5,6663898,3290725.3,5910458,5190880.5,6729856,4889808,5773579,3613493.8,6350379.5,3566602,7079188.5,0,3367722,2696476.8,0,6896242.5,4749522.5,8011033,0,0,5532816.5,5172026,4810236.5,10480714
264.1169905,10,20,7,0,1,0,0,0,CHO,AminoSugar,265.12426696688,-0.0344456586533653,0,3066909,0,0,2965502.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4425179,0,4693228.5,0,0,0,7187229.5,0,4955271.5,0,0,0,4978411.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319627
264.118609,0,0,0,0,0,0,0,0,,None,265.12588546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5837593.5,0,0,0,0,0,0
264.1241135,14,19,4,1,0,0,0,0,CHON,Lignin,265.13138996688,0.0684061588771661,1,0,4179234.8,0,14889728,4275693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714366.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.131583,0,0,0,0,0,0,0,0,,None,265.13885946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2757553.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
