"Core","DATETIME","MPVPosition","CH4_dry","CO2_dry","Elapsed_seconds","Treatment","coreID","Site","location","drying","length","replicate","Core_assignment"
"27",2019-09-30 19:43:55,12,45.092303142,618.83745422,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-30 18:39:55,12,45.092303142,746.96790092,88,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 16:58:37,15,45.9323382,448.9354153,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 16:59:27,15,45.9323382,449.15613936,99,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"3",2019-09-04 01:37:46,7,45.149921201,491.33830402,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 01:38:37,7,45.149921201,509.12210759,51,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 02:24:43,7,45.149921201,467.08740266,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 02:25:34,7,45.149921201,471.94930742,51,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 02:26:24,7,45.149921201,473.25919014,101,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 03:12:12,7,45.142861762,441.84523287,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 03:13:02,7,45.142861762,444.42508654,50,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 03:59:39,7,45.148850505,429.33722283,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 04:00:27,7,45.148850505,430.56037271,48,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 04:46:49,7,45.156831164,428.98912366,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 04:47:41,7,45.156831164,429.47123853,52,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 04:48:32,7,45.156831164,429.56322138,103,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 05:34:13,7,45.155076561,423.478015,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 05:35:04,7,45.155076561,424.16830399,51,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 05:35:54,7,45.155076561,424.32442754,101,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 06:21:34,7,50.723639159,418.42614555,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 06:22:24,7,50.723639159,418.66527726,50,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 06:23:12,7,50.723639159,418.78438861,98,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 07:09:19,7,50.760973637,415.38863897,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 07:10:09,7,50.760973637,415.79285293,50,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 07:56:45,7,50.760973637,414.75605613,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 07:57:36,7,50.760973637,415.07360976,51,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 08:44:10,7,50.695834244,413.98583102,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 08:44:59,7,50.695834244,414.15811375,49,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 09:30:57,7,48.115367613,417.14221231,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 13:28:46,7,48.508627471,432.8614807,49,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 13:29:37,7,48.508627471,432.58802395,100,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 14:15:38,7,48.501875928,439.0048785,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 14:16:28,7,48.501875928,438.95065074,50,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 15:02:57,7,50.835681907,442.68963936,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 15:03:48,7,50.835681907,442.80406693,51,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 15:50:00,7,50.725848115,445.20978224,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 15:50:49,7,50.725848115,442.05655184,49,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 15:51:39,7,50.725848115,441.96796244,99,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 16:37:33,7,37.255135637,450.78865518,0,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
"3",2019-09-04 16:38:01,7,37.255135637,450.24396076,28,"drought","S3","SR","lowland","constant weight","30 day",4,"SR_30d_low_CW_r4"
