"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","Treatment"
"44",19782,2019-09-29 23:27:05,2,0.00482002571313095,1.46407225179129e-19,78.04,6.1763527846373e-05,1.87605362864081e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19807,2019-09-30 00:14:13,2,0.00621767273976872,1.43536495273656e-19,78.04,7.96728951789944e-05,1.83926826337334e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19831,2019-09-30 01:01:34,2,0.00651092666401842,1.49395127733805e-19,78.04,8.34306338290418e-05,1.91434043738858e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19853,2019-09-30 01:48:52,2,0.00714035874104152,0,78.04,9.1496139685309e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19878,2019-09-30 02:36:31,3,0.00584561727499188,-1.78092342539321e-19,78.04,7.49053981931302e-05,-2.28206487108305e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19906,2019-09-30 03:23:50,2,0.00521623772251934,0,78.04,6.68405653833847e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19930,2019-09-30 04:11:06,3,0.00531571992337835,-8.84722135148822e-20,78.04,6.81153244922905e-05,-1.13367777440905e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19956,2019-09-30 04:58:29,2,0.0057703973405219,0,78.04,7.39415343480511e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",19982,2019-09-30 05:45:41,2,0.00707516304453185,0,78.04,9.06607258397213e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20007,2019-09-30 06:33:11,2,0.00601158475679559,1.43536495273656e-19,78.04,7.70320958072218e-05,1.83926826337334e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20031,2019-09-30 07:20:31,2,0.00626695697213483,1.43536495273656e-19,78.04,8.03044204527785e-05,1.83926826337334e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20058,2019-09-30 08:08:00,3,0.00563018736071662,-8.67599934605158e-20,78.04,7.21448918595159e-05,-1.11173748668011e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20083,2019-09-30 08:55:32,2,0.00457635626096312,1.52507526228259e-19,78.04,5.8641161724284e-05,1.95422252983418e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20107,2019-09-30 09:42:42,2,0.00570242035348194,0,78.04,7.30704812081232e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20127,2019-09-30 10:29:53,2,0.0072904778344203,0,78.04,9.34197569761699e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20154,2019-09-30 11:17:43,2,0.00401903975913813,0,78.04,5.14997406347786e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20178,2019-09-30 12:04:42,2,0.0061726724658704,0,78.04,7.90962642986981e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20207,2019-09-30 12:52:29,2,0.00378461314557916,2.87072990547311e-19,78.04,4.849581170655e-05,3.67853652674669e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20234,2019-09-30 13:39:34,2,0.00533177993477883,0,78.04,6.83211165399645e-05,0,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20260,2019-09-30 14:27:11,2,0.00391055098631927,1.43536495273656e-19,78.04,5.01095718390475e-05,1.83926826337334e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20286,2019-09-30 15:14:26,2,0.00447267547399038,1.40776178056855e-19,78.04,5.73126021782468e-05,1.80389771984693e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20306,2019-09-30 16:01:42,3,0.00377916487795058,-1.76921903630273e-19,78.04,4.84259979235081e-05,-2.26706693529309e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20333,2019-09-30 16:49:19,2,0.00380157801124752,1.46407225179129e-19,78.04,4.87131985039405e-05,1.87605362864081e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20377,2019-09-30 18:36:20,2,0.00589088129526556,-1.49205163634569e-08,78.04,7.54854087040692e-05,-1.91190624852087e-10,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"44",20409,2019-09-30 19:41:24,3,0.00571289266341033,-8.90461712696604e-20,78.04,7.32046727756321e-05,-1.14103243554152e-21,"SR_30d_low_FAD_r3","S44","SR","lowland","forced","30 day",3,"sat"
"54",2066,2019-09-04 01:40:41,2,0.000150146551088353,2.87072990547311e-19,124.39,1.20706287553946e-06,2.30784621390233e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2086,2019-09-04 02:27:39,2,0.000192079972620015,2.87072990547311e-19,124.39,1.54417535670082e-06,2.30784621390233e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2112,2019-09-04 03:15:07,2,0.000145300271616405,0,124.39,1.16810251319564e-06,0,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2138,2019-09-04 04:02:39,4,6.53480739481225e-05,7.8280604918821e-07,124.39,5.25348291246262e-07,6.29315900947191e-09,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2154,2019-09-04 04:50:12,3,5.84067037354074e-05,-8.96557490864057e-20,124.39,4.69545009529765e-07,-7.20763317681532e-22,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2170,2019-09-04 05:37:33,3,5.94395219007999e-05,4.15256056122603e-05,124.39,4.77848073806575e-07,3.33833954596514e-07,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2187,2019-09-04 06:24:52,3,5.70002697580615e-05,-1.81726385714521e-19,124.39,4.58238361267477e-07,-1.46094047523532e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2210,2019-09-04 07:12:13,2,5.32400299795951e-05,1.49395127733805e-19,124.39,4.28008923382869e-07,1.2010220092757e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2240,2019-09-04 07:59:40,2,4.81834127832426e-05,1.46407225179129e-19,124.39,3.87357607390004e-07,1.17700156909019e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2270,2019-09-04 08:47:05,2,4.17693917604167e-05,1.43536495273656e-19,124.39,3.35793807865718e-07,1.15392310695117e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2290,2019-09-04 09:34:15,3,7.27781815628999e-06,-9.14854582514344e-20,124.39,5.85080646055952e-08,-7.3547277314442e-22,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2306,2019-09-04 10:21:51,3,3.64649366441605e-05,-9.27429457745164e-20,124.39,2.93150065472791e-07,-7.45582006387301e-22,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2328,2019-09-04 11:09:12,3,3.94552140459539e-05,-8.96557490864057e-20,124.39,3.17189597603938e-07,-7.20763317681532e-22,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2352,2019-09-04 11:56:44,2,2.25907850191343e-05,0,124.39,1.81612549394117e-07,0,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2368,2019-09-04 12:43:50,3,3.11643677614818e-05,-9.02414218907297e-20,124.39,2.5053756541106e-07,-7.25471676909154e-22,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2384,2019-09-04 13:31:17,3,2.29294474642407e-05,-1.80506745541941e-19,124.39,1.84335135173573e-07,-1.45113550560287e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2407,2019-09-04 14:18:40,4,3.26587750549969e-05,1.1761120043048e-06,124.39,2.6255145152341e-07,9.4550366131104e-09,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2430,2019-09-04 15:05:53,2,4.59606925152856e-05,1.40776178056855e-19,124.39,3.69488644708462e-07,1.13173227797134e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"54",2469,2019-09-04 16:40:51,3,2.60932955084588e-05,-1.78092342539321e-19,124.39,2.09770041872006e-07,-1.4317255610525e-21,"SR_30d_up_CW_r4","S54","SR","upland","constant weight","30 day",4,"drought"
"57",15914,2019-09-23 17:00:23,2,3.9819951287289e-06,1.49395127733805e-19,119.88,3.32165092486562e-08,1.24620560338509e-21,"SR_30d_up_FAD_r4","S57","SR","upland","forced","30 day",4,"drought"
"57",16007,2019-09-23 20:09:47,2,1.73356932618867e-05,0,119.88,1.44608719234957e-07,0,"SR_30d_up_FAD_r4","S57","SR","upland","forced","30 day",4,"sat"
"6",15959,2019-09-23 18:29:49,3,9.04136763957898e-05,-9.27429457745164e-20,92.36,9.78926769118555e-07,-1.00414622969377e-21,"SR_30d_low_FAD_r1","S6","SR","lowland","forced","30 day",1,"drought"
"6",16004,2019-09-23 20:04:34,3,2.74677927832894e-05,-9.08631928572607e-20,92.36,2.97399228922579e-07,-9.83793772815728e-22,"SR_30d_low_FAD_r1","S6","SR","lowland","forced","30 day",1,"sat"
"6",16030,2019-09-23 20:52:08,3,0.000412464749512642,-9.02533727709703e-20,92.36,4.46583747848248e-06,-9.77191130045152e-22,"SR_30d_low_FAD_r1","S6","SR","lowland","forced","30 day",1,"sat"
"6",18181,2019-09-27 17:58:08,2,0.0034995413014192,1.46407225179129e-19,92.36,3.78902263038026e-05,1.5851800041049e-21,"SR_30d_low_FAD_r1","S6","SR","lowland","forced","30 day",1,"sat"
"6",20349,2019-09-30 17:34:06,3,0.00484235773083546,-8.96557490864057e-20,92.36,5.24291655569019e-05,-9.70720540129989e-22,"SR_30d_low_FAD_r1","S6","SR","lowland","forced","30 day",1,"sat"
"66",2043,2019-09-04 00:36:59,2,0.00468860354744672,1.46407225179129e-19,196.55,2.38545080002377e-05,7.44885399028892e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2056,2019-09-04 01:28:07,2,0.000277554590709271,2.87072990547311e-19,196.55,1.41213223459309e-06,1.460559605939e-21,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2081,2019-09-04 02:15:28,3,0.000186724427540251,-8.90581222136562e-20,196.55,9.50009806869758e-07,-4.53106701672125e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2104,2019-09-04 03:03:00,3,0.000126354938030087,-9.02533727709703e-20,196.55,6.42864095803038e-07,-4.59187854342255e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2128,2019-09-04 03:50:01,2,0.000120151541956369,0,196.55,6.11302681029604e-07,0,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2149,2019-09-04 04:37:37,3,6.66168667943615e-05,-8.67599934605158e-20,196.55,3.38930891856329e-07,-4.41414365100564e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2165,2019-09-04 05:25:02,3,6.50087493528197e-05,-1.76921903630273e-19,196.55,3.30749169945661e-07,-9.00136879319627e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2181,2019-09-04 06:12:31,3,5.80735527547411e-05,-9.02533727709703e-20,196.55,2.95464526862076e-07,-4.59187854342255e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2200,2019-09-04 06:59:53,2,4.36573778205301e-05,1.40776178056855e-19,196.55,2.2211843205561e-07,7.16235960604704e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2230,2019-09-04 07:47:13,2,4.2185358008367e-05,1.40776178056855e-19,196.55,2.14629142754348e-07,7.16235960604704e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2260,2019-09-04 08:34:31,2,4.305679059946e-05,1.46407225179129e-19,196.55,2.1906278605678e-07,7.44885399028892e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2285,2019-09-04 09:21:44,3,1.17229794285263e-05,-9.08631928572607e-20,196.55,5.96437518622553e-08,-4.62290474979703e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2301,2019-09-04 10:09:23,3,3.52346462055914e-05,-9.02414218907297e-20,196.55,1.79265561971974e-07,-4.59127051084862e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2323,2019-09-04 10:56:41,3,3.88284699026319e-05,-8.90581222136562e-20,196.55,1.97550088540483e-07,-4.53106701672125e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2344,2019-09-04 11:44:12,3,2.87501454644177e-05,-1.92013960152105e-19,196.55,1.46273953011537e-07,-9.76921700087024e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2363,2019-09-04 12:31:26,4,6.07047636454111e-06,0,196.55,3.0885150671794e-08,0,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2379,2019-09-04 13:18:47,3,1.98955252515722e-05,-1.79311498172811e-19,196.55,1.01223735698663e-07,-9.12294572235113e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2397,2019-09-04 14:06:03,2,2.39822372118515e-05,1.43536495273656e-19,196.55,1.22015961393292e-07,7.30279802969502e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2420,2019-09-04 14:53:18,2,3.65790074443854e-05,1.43536495273656e-19,196.55,1.8610535458858e-07,7.30279802969502e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2448,2019-09-04 15:41:00,3,3.23358641779176e-05,-9.08631928572607e-20,196.55,1.64517243337154e-07,-4.62290474979703e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2464,2019-09-04 16:28:21,3,1.6608577536497e-05,-8.96557490864057e-20,196.55,8.45005216814908e-08,-4.56147286117557e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"drought"
"66",2508,2019-09-04 18:00:22,2,5.08396778501939e-06,1.46407225179129e-19,196.55,2.58660279064838e-08,7.44885399028892e-22,"SR_30d_up_CW_r3","S66","SR","upland","constant weight","30 day",3,"sat"
"67",2040,2019-09-04 00:31:58,2,0.00633217491667469,1.46407225179129e-19,151.58,4.17744749747637e-05,9.6587429198528e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2052,2019-09-04 01:23:04,2,0.0003910396899738,2.9879025546761e-19,151.58,2.5797578174812e-06,1.97117202445976e-21,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2079,2019-09-04 02:10:25,3,0.00030458221940761,-8.90461712696604e-20,151.58,2.00938263232359e-06,-5.87453300367202e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2102,2019-09-04 02:57:34,2,0.000209704024460504,0,151.58,1.38345444293775e-06,0,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2124,2019-09-04 03:45:02,2,0.000130706921113889,0,151.58,8.62296616399851e-07,0,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2147,2019-09-04 04:32:35,3,7.99412272026481e-05,-8.84722135148822e-20,151.58,5.27386378167622e-07,-5.83666799807905e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2163,2019-09-04 05:20:02,3,7.16024535514658e-05,-1.76944427029764e-19,151.58,4.72374017360244e-07,-1.16733359961581e-21,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2179,2019-09-04 06:07:29,3,6.52272803392463e-05,-8.73233700414282e-20,151.58,4.30315875044507e-07,-5.76087676747778e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2196,2019-09-04 06:54:54,2,4.51131820561485e-05,1.49395127733805e-19,151.58,2.97619620373061e-07,9.85586012229878e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2226,2019-09-04 07:42:11,2,4.65719189117215e-05,1.43536495273656e-19,151.58,3.07243164742852e-07,9.46935580377726e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2256,2019-09-04 08:29:30,2,4.57029195865724e-05,1.46407225179129e-19,151.58,3.01510222895978e-07,9.6587429198528e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2283,2019-09-04 09:17:07,2,2.7875386042513e-05,1.43536495273656e-19,151.58,1.83898839177418e-07,9.46935580377726e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2299,2019-09-04 10:04:22,3,3.609816942224e-05,-9.02414218907297e-20,151.58,2.38145991702335e-07,-5.95338579566761e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2321,2019-09-04 10:51:41,3,4.0358488398295e-05,-9.02533727709703e-20,151.58,2.66252067543839e-07,-5.95417421631945e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2340,2019-09-04 11:39:10,2,2.55721489737969e-05,1.46407225179129e-19,151.58,1.68703977924508e-07,9.6587429198528e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2361,2019-09-04 12:26:19,3,4.34641176909365e-06,-8.96557490864057e-20,151.58,2.86740451846791e-08,-5.91474792758977e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2377,2019-09-04 13:13:46,3,1.89967491060902e-05,-1.78116244427312e-19,151.58,1.25324905040838e-07,-1.17506428570598e-21,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2393,2019-09-04 14:01:03,2,2.51975247841355e-05,1.49395127733805e-19,151.58,1.66232516058421e-07,9.85586012229878e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2416,2019-09-04 14:48:19,2,4.07907472992594e-05,1.46407225179129e-19,151.58,2.69103755767644e-07,9.6587429198528e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2446,2019-09-04 15:35:59,3,3.472675417774e-05,7.7641371784078e-09,151.58,2.29098523405066e-07,5.12213826257277e-11,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2462,2019-09-04 16:23:22,3,1.60580904979248e-05,-9.1448132483074e-20,151.58,1.05938055798422e-07,-6.03299462218459e-22,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"67",2482,2019-09-04 17:10:49,3,1.43531873488748e-05,-1.82970916502869e-19,151.58,9.46905089647369e-08,-1.20709141379383e-21,"SR_30d_up_CW_r2","S67","SR","upland","constant weight","30 day",2,"drought"
"70",2041,2019-09-04 00:34:29,2,0.00124185083229523,1.43536495273656e-19,107.95,1.15039447178808e-05,1.32965720494354e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2054,2019-09-04 01:25:36,2,0.000135327540638011,2.92814450358258e-19,107.95,1.25361316014832e-06,2.71250069808483e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2103,2019-09-04 03:00:06,2,3.53195042199057e-06,0,107.95,3.27183920517885e-08,0,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2198,2019-09-04 06:57:24,2,5.18985250532054e-07,1.46407225179129e-19,107.95,4.80764474786526e-09,1.35625034904242e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2228,2019-09-04 07:44:42,2,2.07126807288215e-06,1.49395127733805e-19,107.95,1.91872910873751e-08,1.3839289275943e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2258,2019-09-04 08:31:59,2,2.89021893098902e-06,1.49395127733805e-19,107.95,2.67736816210192e-08,1.3839289275943e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2300,2019-09-04 10:06:53,3,3.43944531488948e-07,-8.78977932219664e-20,107.95,3.18614665575682e-09,-8.14245421231741e-22,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2322,2019-09-04 10:54:11,3,1.67688809870657e-07,-9.02414218907297e-20,107.95,1.55339332904731e-09,-8.35955737755717e-22,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2342,2019-09-04 11:41:41,2,3.06487465360111e-07,1.49395127733805e-19,107.95,2.83916132802326e-09,1.3839289275943e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2395,2019-09-04 14:03:34,2,4.0723266532042e-06,1.46407225179129e-19,107.95,3.77241931746568e-08,1.35625034904242e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2418,2019-09-04 14:50:49,2,3.46873993133913e-06,1.49395127733805e-19,107.95,3.21328386414e-08,1.3839289275943e-21,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"70",2447,2019-09-04 15:38:28,3,1.23895763959738e-06,-8.90461712696604e-20,107.95,1.14771434886279e-08,-8.24883476328489e-22,"SR_30d_up_CW_r1","S70","SR","upland","constant weight","30 day",1,"drought"
"76",17538,2019-09-25 21:51:55,2,0.000470795842754122,1.46407225179129e-19,147.76,3.18621983455687e-06,9.90844783291343e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"drought"
"76",17565,2019-09-25 22:38:57,2,0.00011268673123747,1.49395127733805e-19,147.76,7.62633535716503e-07,1.01106610539933e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17593,2019-09-25 23:26:19,2,8.83967669645467e-05,1.49395127733805e-19,147.76,5.98245580431421e-07,1.01106610539933e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17620,2019-09-26 00:13:57,3,0.00056607002730985,-9.08631928572607e-20,147.76,3.83100993035903e-06,-6.14937688530459e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17645,2019-09-26 01:01:18,3,0.000664735130000556,-9.08504953263134e-20,147.76,4.49874884948941e-06,-6.14851755050849e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17671,2019-09-26 01:48:25,2,0.000861691883369157,1.52507526228259e-19,147.76,5.83169926481563e-06,1.03212998259515e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17695,2019-09-26 02:36:02,3,0.000768991729383522,-9.08504953263134e-20,147.76,5.20432951667245e-06,-6.14851755050849e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17720,2019-09-26 03:23:28,3,0.000709871400296108,-1.84190045319101e-19,147.76,4.80421900579391e-06,-1.24654876366474e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17744,2019-09-26 04:10:42,2,0.000592640861580707,1.55752367211839e-19,147.76,4.01083420127712e-06,1.05409019499079e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17770,2019-09-26 04:57:58,3,0.000394544035351042,-1.82682908206182e-06,147.76,2.67016807898647e-06,-1.2363488644165e-08,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17790,2019-09-26 05:45:16,3,0.000104773613099564,-9.08631928572607e-20,147.76,7.09079677176261e-07,-6.14937688530459e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17812,2019-09-26 06:33:03,2,0.000403377491678698,0,147.76,2.72995053924403e-06,0,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17838,2019-09-26 07:20:14,3,0.000852820922106854,-1.88052706748573e-19,147.76,5.77166298123209e-06,-1.27269021892645e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17860,2019-09-26 08:07:35,2,0.000575257442553885,0,147.76,3.89318788950924e-06,0,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17885,2019-09-26 08:55:02,2,0.000523347426525783,1.49395127733805e-19,147.76,3.5418748411328e-06,1.01106610539933e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17909,2019-09-26 09:42:18,3,0.00105506367371305,-9.02533727709703e-20,147.76,7.14038761310947e-06,-6.10810589949718e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17935,2019-09-26 10:29:33,2,0.000836169869308966,1.46407225179129e-19,147.76,5.65897312742938e-06,9.90844783291343e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17958,2019-09-26 11:17:12,2,0.000459001999248362,1.49395127733805e-19,147.76,3.10640226887089e-06,1.01106610539933e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",17984,2019-09-26 12:04:32,2,0.000483704238449049,1.43536495273656e-19,147.76,3.27358039015328e-06,9.71416454207199e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",18006,2019-09-26 12:51:47,3,0.00104488046042547,-1.82970916502869e-19,147.76,7.07147036021568e-06,-1.2382980272257e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",18032,2019-09-26 13:38:57,2,0.00106776489005511,1.46407225179129e-19,147.76,7.22634603448236e-06,9.90844783291343e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",18060,2019-09-26 14:26:29,2,0.000751530845491954,1.49395127733805e-19,147.76,5.08615894350267e-06,1.01106610539933e-21,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",18088,2019-09-26 15:13:50,2,0.000856441508425359,0,147.76,5.79616613715051e-06,0,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
"76",18108,2019-09-26 16:01:09,3,0.000106528006312013,-9.08631928572607e-20,147.76,7.20952939307073e-07,-6.14937688530459e-22,"SR_30d_up_FAD_r2","S76","SR","upland","forced","30 day",2,"sat"
