"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","Treatment"
"75",1501,2019-04-15 22:16:21,5,9.54228627508458e-06,0.00261985281249636,253.41,3.76555237563024e-08,1.03383955348896e-05,"CPCRW_30d_low_FAD_r2","C75","CPCRW","lowland","forced","30 day",2,"drydown"
"77",1487,2019-04-15 21:22:38,4,6.21983898108686e-05,-2.55096329140843e-07,62.56,9.94219785979357e-07,-4.0776267445787e-09,"CPCRW_90d_low_FAD_r1","C77","CPCRW","lowland","forced","90 day",1,"drydown"
"82",1314,2019-04-05 14:34:42,3,1.98294306548445e-06,-4.60475113297753e-20,214.84,9.22985973507935e-09,-2.14333975655257e-22,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"sat_incubation"
"82",1360,2019-04-12 20:28:47,3,0.000433028580678825,-4.60538600592633e-20,214.84,2.01558639303121e-06,-2.14363526621036e-22,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"sat_incubation"
"82",1380,2019-04-12 21:16:11,3,0.000402969410576031,-9.83895021543539e-20,214.84,1.8756721773228e-06,-4.57966403622947e-22,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"sat_incubation"
"82",1427,2019-04-12 22:50:53,4,0.00114476284507134,-8.79719436020235e-19,214.84,5.32844370262216e-06,-4.09476557447512e-21,"CPCRW_30d_up_CW_r1","C82","CPCRW","upland","constant weight","30 day",1,"sat_incubation"
"86",49,2019-04-03 21:32:32,4,4.85667322184055e-06,2.64853238169855e-06,170.46,2.84915711711871e-08,1.55375594373961e-08,"CPCRW_90d_low_CW_r1","C86","CPCRW","lowland","constant weight","90 day",1,"drought"
"9",1319,2019-04-05 14:46:53,3,4.1342428988137e-07,-2.31857364436291e-20,163.26,2.53230607547084e-09,-1.42017251277895e-22,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"sat_incubation"
"9",1353,2019-04-12 20:18:34,2,0.00035138865355906,0,163.26,2.15232545362648e-06,0,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"sat_incubation"
"9",1375,2019-04-12 21:06:02,3,0.000500600471869754,-2.31857364436291e-20,163.26,3.06627754422243e-06,-1.42017251277895e-22,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"sat_incubation"
"9",1399,2019-04-12 21:53:13,3,0.00131047622397454,-1.39003210278043e-05,163.26,8.02692774699584e-06,-8.51422334178877e-08,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"sat_incubation"
"9",1423,2019-04-12 22:40:58,3,0.00052282139699596,-9.02533727709703e-20,163.26,3.20238513411711e-06,-5.52819874868126e-22,"CPCRW_30d_up_CW_r2","C9","CPCRW","upland","constant weight","30 day",2,"sat_incubation"
