Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
287.140135752869,16,20,3,2,0,0,0,0,CHON,Lignin,288.1474,-0.06837142,1,C16H20O3N2,0.2727273,0.36,8,5,3,74.55,286.8195,0.1804875,-0.5,0.1875,1.25,0.125,0,NA,Other,Lignin,Other
287.141950183467,0,0,0,0,0,0,0,0,,None,288.1492,0,0,NA,NA,NA,NA,NA,NA,NA,286.8213,0.1786751,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.147559073463,18,24,1,0,0,1,0,0,CHOS,UnsatHC,288.1548,-0.1716363,1,C18H24OS,0.3125,0.3333333,7,6,5,91.96667,286.8269,0.1730725,-1.111111,0.05555556,1.333333,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
287.149996316925,14,24,6,0,0,0,0,0,CHO,Protein,288.1573,0.05455075,1,C14H24O6,0,0,3,-3,-3,84.72857,286.8294,0.1706379,-0.8571429,0.4285714,1.714286,0,0,NA,Protein,Protein,Other
287.161239629356,13,24,5,2,0,0,0,0,CHON,Protein,288.1685,0.02010998,1,C13H24O5N2,0,0,3,-2,-4,77.83846,286.8406,0.1594072,-0.6153846,0.3846154,1.846154,0.1538462,0,NA,Protein,Protein,Protein
287.161397043937,0,0,0,0,0,0,0,0,,None,288.1687,0,0,NA,NA,NA,NA,NA,NA,NA,286.8408,0.1592499,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.186388222315,15,28,5,0,0,0,0,0,CHO,Protein,288.1937,0.03233973,1,C15H28O5,0,0,2,-3,-3,94.5,286.8657,0.1342867,-1.2,0.3333333,1.866667,0,0,NA,Protein,Protein,Other
287.222778556875,16,32,4,0,0,0,0,0,CHO,Lipid,288.2301,0.01558423,1,C16H32O4,0,0,1,-3,-3,103.05,286.9021,0.09793696,-1.5,0.25,2,0,0,NA,Lipid,Lipid,Other
287.22292487517,16,32,4,0,0,0,0,0,CHO,Lipid,288.2302,-0.4920596,1,C16H32O4,0,0,1,-3,-3,103.05,286.9022,0.09779081,-1.5,0.25,2,0,0,NA,Lipid,Lipid,Other
287.240137661938,0,0,0,0,0,0,0,0,,None,288.2474,0,0,NA,NA,NA,NA,NA,NA,NA,286.9194,0.08059724,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.504681314649,0,0,0,0,0,0,0,0,,None,288.512,0,0,NA,NA,NA,NA,NA,NA,NA,287.1837,0.816349,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.579138451787,0,0,0,0,0,0,0,0,,None,288.5864,0,0,NA,NA,NA,NA,NA,NA,NA,287.258,0.741975,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.667804810555,0,0,0,0,0,0,0,0,,None,288.6751,0,0,NA,NA,NA,NA,NA,NA,NA,287.3466,0.6534076,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.677079375584,0,0,0,0,0,0,0,0,,None,288.6844,0,0,NA,NA,NA,NA,NA,NA,NA,287.3559,0.6441434,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.712384358627,0,0,0,0,0,0,0,0,,None,288.7197,0,0,NA,NA,NA,NA,NA,NA,NA,287.3911,0.6088779,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.781033606759,0,0,0,0,0,0,0,0,,None,288.7883,0,0,NA,NA,NA,NA,NA,NA,NA,287.4597,0.5403053,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.872076505096,0,0,0,0,0,0,0,0,,None,288.8794,0,0,NA,NA,NA,NA,NA,NA,NA,287.5506,0.449364,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.904908820498,0,0,0,0,0,0,0,0,,None,288.9122,0,0,NA,NA,NA,NA,NA,NA,NA,287.5834,0.4165684,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.931838200951,0,0,0,0,0,0,0,0,,None,288.9391,0,0,NA,NA,NA,NA,NA,NA,NA,287.6103,0.3896691,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.971133498503,13,8,1,1,0,2,1,0,CHONSP,ConHC,288.9784,0.2830963,1,C13H8ONS2P,0.75,0.7647059,11,10,6,69.06923,287.6496,0.3504176,-0.3076923,0.07692308,0.6153846,0.07692308,0.07692308,1,Other,Cond Hydrocarbon,Phytochemical
287.98981659742,11,3,7,3,0,0,0,0,CHON,ConHC,288.9971,0.02215351,1,C11H3O7N3,2,1.222222,12,5,2,8.481818,287.6682,0.3317554,1.818182,0.6363636,0.2727273,0.2727273,0,NA,Other,Cond Hydrocarbon,Other
288.009315623441,0,0,0,0,0,0,0,0,,None,289.0166,0,0,NA,NA,NA,NA,NA,NA,NA,287.6877,0.3122782,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.0095911981,0,0,0,0,0,0,0,0,,None,289.0169,0,1,NA,NA,NA,NA,NA,NA,NA,287.688,0.3120029,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.014973619225,13,7,7,1,0,0,0,0,CHON,ConHC,289.0223,0.005184704,1,C13H7O7N,0.6,0.7647059,11,4,3,38.37692,287.6934,0.3066265,0.7692308,0.5384615,0.5384615,0.07692308,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
288.015125561107,0,0,0,0,0,0,0,0,,None,289.0224,0,1,NA,NA,NA,NA,NA,NA,NA,287.6935,0.3064747,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.019984047381,0,0,0,0,0,0,0,0,,None,289.0273,0,0,NA,NA,NA,NA,NA,NA,NA,287.6984,0.3016216,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.02328646405,0,0,0,0,0,0,0,0,,None,289.0306,0,0,NA,NA,NA,NA,NA,NA,NA,287.7017,0.2983229,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.026053679472,0,0,0,0,0,0,0,0,,None,289.0333,0,0,NA,NA,NA,NA,NA,NA,NA,287.7044,0.2955588,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.027542009732,0,0,0,0,0,0,0,0,,None,289.0348,0,1,NA,NA,NA,NA,NA,NA,NA,287.7059,0.2940721,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.036003946619,10,11,9,1,0,0,0,0,CHON,Tannin,289.0433,0.34785,1,C10H11O9N,0,0.1111111,6,-3,-4,31.8,287.7144,0.2856196,1,0.9,1.1,0.1,0,NA,Tannin,Tannin,Other
288.036192344636,10,11,9,1,0,0,0,0,CHON,Tannin,289.0435,-0.3039485,1,C10H11O9N,0,0.1111111,6,-3,-4,31.8,287.7146,0.2854314,1,0.9,1.1,0.1,0,NA,Tannin,Tannin,Other
288.038076470703,0,0,0,0,0,0,0,0,,None,289.0454,0,0,NA,NA,NA,NA,NA,NA,NA,287.7165,0.2835494,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.038245352048,0,0,0,0,0,0,0,0,,None,289.0455,0,2,NA,NA,NA,NA,NA,NA,NA,287.7166,0.2833807,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.051395631265,14,11,6,1,0,0,0,0,CHON,ConHC,289.0587,-0.1211077,1,C14H11O6N,0.4285714,0.6,10,4,3,52.15714,287.7298,0.2702451,0.2857143,0.4285714,0.7857143,0.07142857,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
288.051539940667,0,0,0,0,0,0,0,0,,None,289.0588,0,2,NA,NA,NA,NA,NA,NA,NA,287.7299,0.270101,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.054816655782,11,15,6,1,0,1,0,0,CHONS,Lignin,289.0621,-0.2947926,1,C11H15O6NS,0,0,5,-1,-3,55.11818,287.7332,0.2668279,0.1818182,0.5454545,1.363636,0.09090909,0,NA,Lignin;Amino Sugar,Lignin,Other
288.056400733663,0,0,0,0,0,0,0,0,,None,289.0637,0,0,NA,NA,NA,NA,NA,NA,NA,287.7348,0.2652456,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.064459373812,0,0,0,0,0,0,0,0,,None,289.0717,0,0,NA,NA,NA,NA,NA,NA,NA,287.7428,0.257196,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.068255550293,0,0,0,0,0,0,0,0,,None,289.0755,0,0,NA,NA,NA,NA,NA,NA,NA,287.7466,0.253404,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.072479203744,11,15,8,1,0,0,0,0,CHON,Tannin,289.0798,0.03733529,1,C11H15O8N,0,0,5,-3,-4,49.93636,287.7508,0.2491851,0.3636364,0.7272727,1.363636,0.09090909,0,NA,Other,Tannin,Other
288.072654613744,0,0,0,0,0,0,0,0,,None,289.0799,0,0,NA,NA,NA,NA,NA,NA,NA,287.751,0.2490099,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.087785542851,15,15,5,1,0,0,0,0,CHON,Lignin,289.0951,-0.1363307,1,C15H15O5N,0.3333333,0.4782609,9,4,3,64.1,287.7661,0.2338959,-0.1333333,0.3333333,1,0.06666667,0,NA,Lignin,Lignin,Other
288.090343078461,0,0,0,0,0,0,0,0,,None,289.0976,0,0,NA,NA,NA,NA,NA,NA,NA,287.7687,0.2313412,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.10040814735,0,0,0,0,0,0,0,0,,None,289.1077,0,1,NA,NA,NA,NA,NA,NA,NA,287.7787,0.2212873,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.10888020553,12,19,7,1,0,0,0,0,CHON,AminoSugar,289.1162,-0.01626547,1,C12H19O7N,0,0,4,-3,-4,65.05,287.7872,0.2128247,-0.1666667,0.5833333,1.583333,0.08333333,0,NA,Amino Sugar,Amino Sugar,Other
288.112904610254,0,0,0,0,0,0,0,0,,None,289.1202,0,0,NA,NA,NA,NA,NA,NA,NA,287.7912,0.2088048,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.120140535094,11,19,6,3,0,0,0,0,CHON,Protein,289.1274,-0.1094461,1,C11H19O6N3,0,0,4,-2,-5,55.11818,287.7984,0.201577,0.1818182,0.5454545,1.727273,0.2727273,0,NA,Protein;Amino Sugar,Protein,Protein
288.12665848264,0,0,0,0,0,0,0,0,,None,289.1339,0,0,NA,NA,NA,NA,NA,NA,NA,287.8049,0.1950663,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.137619042287,0,0,0,0,0,0,0,0,,None,289.1449,0,0,NA,NA,NA,NA,NA,NA,NA,287.8159,0.184118,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.145293721032,13,23,6,1,0,0,0,0,CHON,Protein,289.1526,-0.1131299,1,C13H23O6N,0,0,3,-3,-4,77.83846,287.8235,0.1764519,-0.6153846,0.4615385,1.769231,0.07692308,0,NA,Protein,Protein,Other
288.145476536686,0,0,0,0,0,0,0,0,,None,289.1528,0,1,NA,NA,NA,NA,NA,NA,NA,287.8237,0.1762693,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.15651049107,12,23,5,3,0,0,0,0,CHON,Protein,289.1638,-0.05565548,1,C12H23O5N3,0,0,3,-2,-5,69.8,287.8348,0.1652476,-0.3333333,0.4166667,1.916667,0.25,0,NA,Protein,Protein,Protein
288.181741545293,14,27,5,1,0,0,0,0,CHON,Protein,289.189,-0.3286078,1,C14H27O5N,0,0,2,-3,-4,88.8,287.86,0.1400448,-1,0.3571429,1.928571,0.07142857,0,NA,Protein,Protein,Other
288.230921956827,0,0,0,0,0,0,0,0,,None,289.2382,0,0,NA,NA,NA,NA,NA,NA,NA,287.9091,0.09091927,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.305070369215,0,0,0,0,0,0,0,0,,None,289.3123,0,0,NA,NA,NA,NA,NA,NA,NA,287.9831,0.01685365,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.493837816967,0,0,0,0,0,0,0,0,,None,289.5011,0,0,NA,NA,NA,NA,NA,NA,NA,288.1717,0.828297,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.656190058583,0,0,0,0,0,0,0,0,,None,289.6635,0,0,NA,NA,NA,NA,NA,NA,NA,288.3339,0.666126,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.745925465928,0,0,0,0,0,0,0,0,,None,289.7532,0,0,NA,NA,NA,NA,NA,NA,NA,288.4235,0.5764908,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.80755099018,0,0,0,0,0,0,0,0,,None,289.8148,0,0,NA,NA,NA,NA,NA,NA,NA,288.4851,0.5149341,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.832480462054,0,0,0,0,0,0,0,0,,None,289.8398,0,0,NA,NA,NA,NA,NA,NA,NA,288.51,0.4900325,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.917614044315,0,0,0,0,0,0,0,0,,None,289.9249,0,0,NA,NA,NA,NA,NA,NA,NA,288.595,0.4049939,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.922197825221,0,0,0,0,0,0,0,0,,None,289.9295,0,0,NA,NA,NA,NA,NA,NA,NA,288.5996,0.4004153,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.925505376622,0,0,0,0,0,0,0,0,,None,289.9328,0,0,NA,NA,NA,NA,NA,NA,NA,288.6029,0.3971114,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.935312912776,0,0,0,0,0,0,0,0,,None,289.9426,0,0,NA,NA,NA,NA,NA,NA,NA,288.6127,0.3873148,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.943488388589,0,0,0,0,0,0,0,0,,None,289.9508,0,1,NA,NA,NA,NA,NA,NA,NA,288.6209,0.3791485,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.954027862998,0,0,0,0,0,0,0,0,,None,289.9613,0,0,NA,NA,NA,NA,NA,NA,NA,288.6314,0.3686208,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.954224406372,12,3,7,0,0,0,1,0,CHOP,ConHC,289.9615,0.4762279,2,C12H3O7P,1,1,12,5,4,46.05,288.6316,0.3684245,0.5,0.5833333,0.25,0,0.08333333,0,Other,Cond Hydrocarbon,Phytochemical
288.9701101364,0,0,0,0,0,0,0,0,,None,289.9774,0,1,NA,NA,NA,NA,NA,NA,NA,288.6474,0.3525565,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.971742944381,0,0,0,0,0,0,0,0,,None,289.979,0,0,NA,NA,NA,NA,NA,NA,NA,288.6491,0.3509255,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.973315181001,0,0,0,0,0,0,0,0,,None,289.9806,0,0,NA,NA,NA,NA,NA,NA,NA,288.6506,0.349355,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.984669684196,10,10,6,0,0,2,0,0,CHOS,Lignin,289.9919,-0.2300667,1,C10H10O6S2,0,0.2,6,0,-2,43.2,288.662,0.3380132,0.6,0.6,1,0,0,NA,Lignin,Lignin,Other
288.98732039924,0,0,0,0,0,0,0,0,,None,289.9946,0,0,NA,NA,NA,NA,NA,NA,NA,288.6646,0.3353654,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.998986667061,13,6,8,0,0,0,0,0,CHO,ConHC,290.0063,0.01391507,1,C13H6O8,0.6,0.7777778,11,3,3,38.37692,288.6763,0.3237122,0.7692308,0.6153846,0.4615385,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
289.00209368993,10,10,8,0,0,1,0,0,CHOS,Tannin,290.0094,0.9235253,1,C10H10O8S,0,0.2,6,-2,-3,37.5,288.6794,0.3206086,0.8,0.8,1,0,0,NA,Tannin,Tannin,Other
289.002328089918,10,10,8,0,0,1,0,0,CHOS,Tannin,290.0096,0.1152755,1,C10H10O8S,0,0.2,6,-2,-3,37.5,288.6796,0.3203745,0.8,0.8,1,0,0,NA,Tannin,Tannin,Other
289.006390497638,0,0,0,0,0,0,0,0,,None,290.0137,0,0,NA,NA,NA,NA,NA,NA,NA,288.6837,0.3163166,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.006578618296,0,0,0,0,0,0,0,0,,None,290.0139,0,2,NA,NA,NA,NA,NA,NA,NA,288.6839,0.3161287,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.009557567818,0,0,0,0,0,0,0,0,,None,290.0168,0,0,NA,NA,NA,NA,NA,NA,NA,288.6868,0.3131531,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.009720646416,0,0,0,0,0,0,0,0,,None,290.017,0,0,NA,NA,NA,NA,NA,NA,NA,288.687,0.3129902,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.012102197293,0,0,0,0,0,0,0,0,,None,290.0194,0,0,NA,NA,NA,NA,NA,NA,NA,288.6894,0.3106113,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.012290701269,0,0,0,0,0,0,0,0,,None,290.0196,0,1,NA,NA,NA,NA,NA,NA,NA,288.6896,0.310423,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.017141744651,16,7,2,2,0,0,1,0,CHONP,ConHC,290.0244,0.3302404,1,C16H7O2N2P,0.9090909,0.9166667,15,13,10,63.8625,288.6944,0.3055774,-0.125,0.125,0.4375,0.125,0.0625,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical
289.01733430831,16,7,2,2,0,0,1,0,CHONP,ConHC,290.0246,-0.3337161,1,C16H7O2N2P,0.9090909,0.9166667,15,13,10,63.8625,288.6946,0.305385,-0.125,0.125,0.4375,0.125,0.0625,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical
289.020151670264,10,10,10,0,0,0,0,0,CHO,Tannin,290.0274,-0.1089385,1,C10H10O10,0,0.2,6,-4,-4,31.8,288.6974,0.3025708,1,1,1,0,0,NA,Tannin,Tannin,Other
289.020296931749,0,0,0,0,0,0,0,0,,None,290.0276,0,0,NA,NA,NA,NA,NA,NA,NA,288.6976,0.3024257,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.021536173245,11,6,6,4,0,0,0,0,CHON,ConHC,290.0288,-0.2713321,1,C11H6O6N4,1,1,11,5,1,13.66364,288.6988,0.3011879,1.636364,0.5454545,0.5454545,0.3636364,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
289.027794723189,0,0,0,0,0,0,0,0,,None,290.0351,0,1,NA,NA,NA,NA,NA,NA,NA,288.7051,0.2949363,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.027960213395,0,0,0,0,0,0,0,0,,None,290.0352,0,2,NA,NA,NA,NA,NA,NA,NA,288.7052,0.294771,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.029872097354,0,0,0,0,0,0,0,0,,None,290.0371,0,0,NA,NA,NA,NA,NA,NA,NA,288.7071,0.2928612,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.030780779927,0,0,0,0,0,0,0,0,,None,290.0381,0,0,NA,NA,NA,NA,NA,NA,NA,288.708,0.2919536,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.035378275958,14,10,7,0,0,0,0,0,CHO,ConHC,290.0427,-0.007127012,1,C14H10O7,0.4285714,0.6190476,10,3,3,52.15714,288.7126,0.2873612,0.2857143,0.5,0.7142857,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
289.038754545229,11,14,7,0,0,1,0,0,CHOS,Lignin,290.046,-0.02592005,1,C11H14O7S,0,0.07692308,5,-2,-3,55.11818,288.716,0.2839887,0.1818182,0.6363636,1.272727,0,0,NA,Lignin,Lignin,Other
289.046014069002,0,0,0,0,0,0,0,0,,None,290.0533,0,0,NA,NA,NA,NA,NA,NA,NA,288.7233,0.2767373,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.046207513619,0,0,0,0,0,0,0,0,,None,290.0535,0,0,NA,NA,NA,NA,NA,NA,NA,288.7235,0.2765441,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.046716015214,13,10,6,2,0,0,0,0,CHON,ConHC,290.054,-0.3668906,2,C13H10O6N2,0.4,0.625,10,4,2,42.76154,288.724,0.2760361,0.6153846,0.4615385,0.7692308,0.1538462,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
289.046874191583,0,0,0,0,0,0,0,0,,None,290.0542,0,2,NA,NA,NA,NA,NA,NA,NA,288.7241,0.2758781,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.048480158218,0,0,0,0,0,0,0,0,,None,290.0558,0,0,NA,NA,NA,NA,NA,NA,NA,288.7257,0.274274,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.052338120972,0,0,0,0,0,0,0,0,,None,290.0596,0,0,NA,NA,NA,NA,NA,NA,NA,288.7296,0.2704203,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.054251928843,0,0,0,0,0,0,0,0,,None,290.0615,0,0,NA,NA,NA,NA,NA,NA,NA,288.7315,0.2685086,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.056532954807,11,14,9,0,0,0,0,0,CHO,Tannin,290.0638,-0.09437023,1,C11H14O9,0,0.07692308,5,-4,-4,49.93636,288.7338,0.2662302,0.3636364,0.8181818,1.272727,0,0,NA,Tannin,Tannin,Other
289.059615811671,10,15,6,2,0,0,1,0,CHONP,AminoSugar,290.0669,-0.4121258,1,C10H15O6N2P,0,0,5,-1,-4,66,288.7368,0.2631507,-0.2,0.6,1.5,0.2,0.1,2,Amino Sugar,Amino Sugar,Protein
289.059888695408,8,18,9,0,0,1,0,0,CHOS,Other,290.0672,-0.04238876,1,C8H18O9S,0,0,0,-9,-10,53.175,288.7371,0.2628782,0.25,1.125,2.25,0,0,NA,Other,Carbohydrate,Carbohydrate
289.063656315344,15,15,4,0,0,0,1,0,CHOP,Lignin,290.0709,-0.4733405,1,C15H15O4P,0.4,0.5,9,5,4,83.1,288.7409,0.2591147,-0.8,0.2666667,1,0,0.06666667,0,Other,Lignin,Phytochemical
289.066203179821,0,0,0,0,0,0,0,0,,None,290.0735,0,0,NA,NA,NA,NA,NA,NA,NA,288.7434,0.2565707,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.069549185235,0,0,0,0,0,0,0,0,,None,290.0768,0,0,NA,NA,NA,NA,NA,NA,NA,288.7468,0.2532285,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.071763241347,15,14,6,0,0,0,0,0,CHO,Lignin,290.079,-0.005261417,1,C15H14O6,0.3333333,0.5,9,3,3,64.1,288.749,0.2510169,-0.1333333,0.4,0.9333333,0,0,NA,Lignin,Lignin,Other
289.075159998121,12,18,6,0,0,1,0,0,CHOS,Protein,290.0824,-0.09467861,1,C12H18O6S,0,0,4,-2,-3,69.8,288.7524,0.2476239,-0.3333333,0.5,1.5,0,0,NA,Protein,Protein,Other
289.07536035737,0,0,0,0,0,0,0,0,,None,290.0826,0,1,NA,NA,NA,NA,NA,NA,NA,288.7526,0.2474238,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.081454958432,0,0,0,0,0,0,0,0,,None,290.0887,0,0,NA,NA,NA,NA,NA,NA,NA,288.7587,0.241336,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.083101908237,14,14,5,2,0,0,0,0,CHON,Lignin,290.0904,-0.3681777,1,C14H14O5N2,0.2857143,0.4736842,9,4,2,56.22857,288.7603,0.2396909,0.1428571,0.3571429,1,0.1428571,0,NA,Lignin,Lignin,Protein
289.083355402822,0,0,0,0,0,0,0,0,,None,290.0906,0,1,NA,NA,NA,NA,NA,NA,NA,288.7606,0.2394377,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.084859317948,0,0,0,0,0,0,0,0,,None,290.0921,0,1,NA,NA,NA,NA,NA,NA,NA,288.7621,0.2379354,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.08640676782,11,18,5,2,0,1,0,0,CHONS,Protein,290.0937,-0.1408028,1,C11H18O5N2S,0,0,4,-1,-4,60.3,288.7636,0.2363897,0,0.4545455,1.636364,0.1818182,0,NA,Protein,Protein,Protein
289.090377518423,16,18,3,0,0,1,0,0,CHOS,Lignin,290.0977,0.03843119,1,C16H18O3S,0.3333333,0.4074074,8,5,4,78.1125,288.7676,0.2324234,-0.625,0.1875,1.125,0,0,NA,Other,Lignin,Other
289.092895519678,12,18,8,0,0,0,0,0,CHO,AminoSugar,290.1002,-0.01527734,1,C12H18O8,0,0,4,-4,-4,65.05,288.7701,0.2299082,-0.1666667,0.6666667,1.5,0,0,NA,Amino Sugar,Amino Sugar,Other
289.101802078969,0,0,0,0,0,0,0,0,,None,290.1091,0,0,NA,NA,NA,NA,NA,NA,NA,288.779,0.2210116,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.102603684177,0,0,0,0,0,0,0,0,,None,290.1099,0,0,NA,NA,NA,NA,NA,NA,NA,288.7798,0.2202109,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.104128741767,11,18,7,2,0,0,0,0,CHON,AminoSugar,290.1114,-0.01470382,1,C11H18O7N2,0,0,4,-3,-5,55.11818,288.7813,0.2186875,0.1818182,0.6363636,1.636364,0.1818182,0,NA,Amino Sugar,Amino Sugar,Other
289.108155876821,16,18,5,0,0,0,0,0,CHO,Lignin,290.1154,-0.02983433,1,C16H18O5,0.2727273,0.4074074,8,3,3,74.55,288.7853,0.2146649,-0.5,0.3125,1.125,0,0,NA,Lignin,Lignin,Other
289.111230249343,15,19,2,2,0,0,1,0,CHONP,Lignin,290.1185,-0.3182897,1,C15H19O2N2P,0.3,0.3636364,8,6,3,86.9,288.7884,0.2115939,-0.9333333,0.1333333,1.266667,0.1333333,0.06666667,2,Unsat Hydrocarbon,Lignin,Protein
289.111548592541,13,22,5,0,0,1,0,0,CHOS,Protein,290.1188,-0.1053111,1,C13H22O5S,0,0,3,-2,-3,82.22308,288.7887,0.2112759,-0.7692308,0.3846154,1.692308,0,0,NA,Protein,Protein,Other
289.111771511864,0,0,0,0,0,0,0,0,,None,290.119,0,0,NA,NA,NA,NA,NA,NA,NA,288.7889,0.2110533,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.111984144429,0,0,0,0,0,0,0,0,,None,290.1193,0,0,NA,NA,NA,NA,NA,NA,NA,288.7892,0.2108409,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.116264373618,0,0,0,0,0,0,0,0,,None,290.1235,0,1,NA,NA,NA,NA,NA,NA,NA,288.7934,0.2065654,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.121231484585,0,0,0,0,0,0,0,0,,None,290.1285,0,1,NA,NA,NA,NA,NA,NA,NA,288.7984,0.2016039,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.125857243078,0,0,0,0,0,0,0,0,,None,290.1331,0,1,NA,NA,NA,NA,NA,NA,NA,288.803,0.1969833,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.129264409012,13,22,7,0,0,0,0,0,CHO,Protein,290.1365,0.0419975,1,C13H22O7,0,0,3,-4,-4,77.83846,288.8064,0.1935799,-0.6153846,0.5384615,1.692308,0,0,NA,Protein,Protein,Other
289.138985691477,0,0,0,0,0,0,0,0,,None,290.1463,0,0,NA,NA,NA,NA,NA,NA,NA,288.8161,0.1838695,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.1405039514,12,22,6,2,0,0,0,0,CHON,Protein,290.1478,0.02078568,1,C12H22O6N2,0,0,3,-3,-5,69.8,288.8176,0.1823529,-0.3333333,0.5,1.833333,0.1666667,0,NA,Protein,Protein,Protein
289.144539053961,17,22,4,0,0,0,0,0,CHO,Lignin,290.1518,-0.02180321,1,C17H22O4,0.2307692,0.3333333,7,3,3,83.77059,288.8217,0.1783223,-0.8235294,0.2352941,1.294118,0,0,NA,Other,Lignin,Other
289.144686604077,0,0,0,0,0,0,0,0,,None,290.152,0,0,NA,NA,NA,NA,NA,NA,NA,288.8218,0.1781749,NA,NA,NA,NA,NA,NA,NA,NA,NA
