num.trans.involved.in,sample,peak
9,Sample_5cm-end_SR_timezero__timezero,303.108524494575
3,Sample_5cm-end_SR_timezero__timezero,303.123833565015
3,Sample_5cm-end_SR_timezero__timezero,303.144913701959
4,Sample_5cm-end_SR_timezero__timezero,303.181310479615
5,Sample_5cm-end_SR_timezero__timezero,304.082660417301
4,Sample_5cm-end_SR_timezero__timezero,304.103822104967
5,Sample_5cm-end_SR_timezero__timezero,305.030306314957
10,Sample_5cm-end_SR_timezero__timezero,305.066687364444
9,Sample_5cm-end_SR_timezero__timezero,305.103075701949
2,Sample_5cm-end_SR_timezero__timezero,305.124230181902
7,Sample_5cm-end_SR_timezero__timezero,305.139462357307
2,Sample_5cm-end_SR_timezero__timezero,305.16063261694
4,Sample_5cm-end_SR_timezero__timezero,306.061955011376
6,Sample_5cm-end_SR_timezero__timezero,306.09833723507
5,Sample_5cm-end_SR_timezero__timezero,306.119495401023
5,Sample_5cm-end_SR_timezero__timezero,307.045966074282
9,Sample_5cm-end_SR_timezero__timezero,307.082362989873
7,Sample_5cm-end_SR_timezero__timezero,307.118750277406
1,Sample_5cm-end_SR_timezero__timezero,307.142978203536
8,Sample_5cm-end_SR_timezero__timezero,307.155125132966
5,Sample_5cm-end_SR_timezero__timezero,307.191502750292
2,Sample_5cm-end_SR_timezero__timezero,308.077589759941
2,Sample_5cm-end_SR_timezero__timezero,308.098750654753
4,Sample_5cm-end_SR_timezero__timezero,308.114004153071
5,Sample_5cm-end_SR_timezero__timezero,309.025234233691
10,Sample_5cm-end_SR_timezero__timezero,309.061594347804
2,Sample_5cm-end_SR_timezero__timezero,309.098015960196
4,Sample_5cm-end_SR_timezero__timezero,309.134354489608
3,Sample_5cm-end_SR_timezero__timezero,309.153000952871
4,Sample_5cm-end_SR_timezero__timezero,309.170750477664
1,Sample_5cm-end_SR_timezero__timezero,309.174113644176
1,Sample_5cm-end_SR_timezero__timezero,310.093203821778
9,Sample_5cm-end_SR_timezero__timezero,311.040883534921
9,Sample_5cm-end_SR_timezero__timezero,311.077248650196
2,Sample_5cm-end_SR_timezero__timezero,311.095872427969
6,Sample_5cm-end_SR_timezero__timezero,311.113616663697
6,Sample_5cm-end_SR_timezero__timezero,311.150001505212
3,Sample_5cm-end_SR_timezero__timezero,311.168646218813
8,Sample_5cm-end_SR_timezero__timezero,311.186398617911
1,Sample_5cm-end_SR_timezero__timezero,312.145309273505
14,Sample_5cm-end_SR_timezero__timezero,313.056527533344
10,Sample_5cm-end_SR_timezero__timezero,313.092905984926
2,Sample_5cm-end_SR_timezero__timezero,313.111504972115
10,Sample_5cm-end_SR_timezero__timezero,313.129281963949
4,Sample_5cm-end_SR_timezero__timezero,313.165649814246
4,Sample_5cm-end_SR_timezero__timezero,313.202046898088
1,Sample_5cm-end_SR_timezero__timezero,313.238463402311
3,Sample_5cm-end_SR_timezero__timezero,314.160933223076
2,Sample_5cm-end_SR_timezero__timezero,315.035780384334
6,Sample_5cm-end_SR_timezero__timezero,315.051031780164
10,Sample_5cm-end_SR_timezero__timezero,315.072171690974
3,Sample_5cm-end_SR_timezero__timezero,315.08740082449
13,Sample_5cm-end_SR_timezero__timezero,315.108561681049
5,Sample_5cm-end_SR_timezero__timezero,315.123801407418
11,Sample_5cm-end_SR_timezero__timezero,315.144938559881
6,Sample_5cm-end_SR_timezero__timezero,315.181310394424
4,Sample_5cm-end_SR_timezero__timezero,317.030336151042
8,Sample_5cm-end_SR_timezero__timezero,317.066689486645
6,Sample_5cm-end_SR_timezero__timezero,317.087821685602
6,Sample_5cm-end_SR_timezero__timezero,317.103100642306
11,Sample_5cm-end_SR_timezero__timezero,317.124211837673
4,Sample_5cm-end_SR_timezero__timezero,317.139437680968
14,Sample_5cm-end_SR_timezero__timezero,317.160587412571
1,Sample_5cm-end_SR_timezero__timezero,317.175885409828
5,Sample_5cm-end_SR_timezero__timezero,317.196961150234
7,Sample_5cm-end_SR_timezero__timezero,318.083098666649
5,Sample_5cm-end_SR_timezero__timezero,318.119476578986
8,Sample_5cm-end_SR_timezero__timezero,319.04598965746
13,Sample_5cm-end_SR_timezero__timezero,319.082356646457
2,Sample_5cm-end_SR_timezero__timezero,319.10346188608
8,Sample_5cm-end_SR_timezero__timezero,319.118707797915
7,Sample_5cm-end_SR_timezero__timezero,319.139874903101
4,Sample_5cm-end_SR_timezero__timezero,319.155094878599
5,Sample_5cm-end_SR_timezero__timezero,319.176243353797
1,Sample_5cm-end_SR_timezero__timezero,320.077621411725
4,Sample_5cm-end_SR_timezero__timezero,320.098751119998
1,Sample_5cm-end_SR_timezero__timezero,320.135099700241
5,Sample_5cm-end_SR_timezero__timezero,321.025221369165
7,Sample_5cm-end_SR_timezero__timezero,321.061632109406
6,Sample_5cm-end_SR_timezero__timezero,321.098021192473
10,Sample_5cm-end_SR_timezero__timezero,321.134386603351
10,Sample_5cm-end_SR_timezero__timezero,322.093257205269
5,Sample_5cm-end_SR_timezero__timezero,322.114402684015
3,Sample_5cm-end_SR_timezero__timezero,323.040893378881
10,Sample_5cm-end_SR_timezero__timezero,323.077246758726
2,Sample_5cm-end_SR_timezero__timezero,323.088544659014
5,Sample_5cm-end_SR_timezero__timezero,323.113655251288
10,Sample_5cm-end_SR_timezero__timezero,323.150025654028
2,Sample_5cm-end_SR_timezero__timezero,323.16864685153
6,Sample_5cm-end_SR_timezero__timezero,323.186414292922
1,Sample_5cm-end_SR_timezero__timezero,323.189759177745
1,Sample_5cm-end_SR_timezero__timezero,324.093676839685
6,Sample_5cm-end_SR_timezero__timezero,324.108872067632
3,Sample_5cm-end_SR_timezero__timezero,324.1300493378
8,Sample_5cm-end_SR_timezero__timezero,325.056530477829
7,Sample_5cm-end_SR_timezero__timezero,325.092882648708
8,Sample_5cm-end_SR_timezero__timezero,325.129285134936
1,Sample_5cm-end_SR_timezero__timezero,325.142325009665
7,Sample_5cm-end_SR_timezero__timezero,325.165678470697
3,Sample_5cm-end_SR_timezero__timezero,326.088161326381
3,Sample_5cm-end_SR_timezero__timezero,327.035771893126
14,Sample_5cm-end_SR_timezero__timezero,327.072186219131
4,Sample_5cm-end_SR_timezero__timezero,327.087431418026
10,Sample_5cm-end_SR_timezero__timezero,327.108561694671
8,Sample_5cm-end_SR_timezero__timezero,327.144941913348
2,Sample_5cm-end_SR_timezero__timezero,327.16356387785
4,Sample_5cm-end_SR_timezero__timezero,327.181346234929
3,Sample_5cm-end_SR_timezero__timezero,327.217743373106
2,Sample_5cm-end_SR_timezero__timezero,328.103787645683
1,Sample_5cm-end_SR_timezero__timezero,328.140210103474
1,Sample_5cm-end_SR_timezero__timezero,328.97954020998
9,Sample_5cm-end_SR_timezero__timezero,329.051451115038
4,Sample_5cm-end_SR_timezero__timezero,329.066712359551
6,Sample_5cm-end_SR_timezero__timezero,329.087797618327
8,Sample_5cm-end_SR_timezero__timezero,329.103084402785
7,Sample_5cm-end_SR_timezero__timezero,329.124205319477
1,Sample_5cm-end_SR_timezero__timezero,329.152463449992
12,Sample_5cm-end_SR_timezero__timezero,329.160591994462
9,Sample_5cm-end_SR_timezero__timezero,329.196964721667
5,Sample_5cm-end_SR_timezero__timezero,329.233346161549
3,Sample_5cm-end_SR_timezero__timezero,330.119471617028
9,Sample_5cm-end_SR_timezero__timezero,331.045962997456
5,Sample_5cm-end_SR_timezero__timezero,331.067059584603
10,Sample_5cm-end_SR_timezero__timezero,331.08234461424
6,Sample_5cm-end_SR_timezero__timezero,331.103480841626
5,Sample_5cm-end_SR_timezero__timezero,331.118714055728
1,Sample_5cm-end_SR_timezero__timezero,331.122033329321
9,Sample_5cm-end_SR_timezero__timezero,331.139869817619
4,Sample_5cm-end_SR_timezero__timezero,331.17623973867
1,Sample_5cm-end_SR_timezero__timezero,331.212651902825
3,Sample_5cm-end_SR_timezero__timezero,332.077559200745
5,Sample_5cm-end_SR_timezero__timezero,332.098748053624
4,Sample_5cm-end_SR_timezero__timezero,332.135097954962
