num.trans.involved.in,sample,peak
2,Sample_0-5cm_SR_150d_FAD_saturated,284.04125772512
9,Sample_0-5cm_SR_150d_FAD_saturated,284.077605551617
5,Sample_0-5cm_SR_150d_FAD_saturated,284.113990605042
8,Sample_0-5cm_SR_150d_FAD_saturated,285.025201758404
4,Sample_0-5cm_SR_150d_FAD_saturated,285.040482717207
9,Sample_0-5cm_SR_150d_FAD_saturated,285.061624640187
6,Sample_0-5cm_SR_150d_FAD_saturated,285.072846968164
2,Sample_0-5cm_SR_150d_FAD_saturated,285.074605374288
1,Sample_0-5cm_SR_150d_FAD_saturated,285.076891178821
1,Sample_0-5cm_SR_150d_FAD_saturated,285.0802488762
5,Sample_0-5cm_SR_150d_FAD_saturated,285.09802363701
11,Sample_0-5cm_SR_150d_FAD_saturated,285.109218538146
8,Sample_0-5cm_SR_150d_FAD_saturated,285.134396909814
1,Sample_0-5cm_SR_150d_FAD_saturated,285.14557717791
8,Sample_0-5cm_SR_150d_FAD_saturated,285.170747470103
9,Sample_0-5cm_SR_150d_FAD_saturated,286.056854185945
4,Sample_0-5cm_SR_150d_FAD_saturated,286.093258351456
4,Sample_0-5cm_SR_150d_FAD_saturated,287.019720815179
11,Sample_0-5cm_SR_150d_FAD_saturated,287.040874002664
10,Sample_0-5cm_SR_150d_FAD_saturated,287.056120380306
2,Sample_0-5cm_SR_150d_FAD_saturated,287.059508757128
5,Sample_0-5cm_SR_150d_FAD_saturated,287.07724848371
6,Sample_0-5cm_SR_150d_FAD_saturated,287.088486473887
9,Sample_0-5cm_SR_150d_FAD_saturated,287.092513444559
7,Sample_0-5cm_SR_150d_FAD_saturated,287.113604285288
6,Sample_0-5cm_SR_150d_FAD_saturated,287.124866370839
3,Sample_0-5cm_SR_150d_FAD_saturated,287.149980319093
3,Sample_0-5cm_SR_150d_FAD_saturated,287.186385989879
3,Sample_0-5cm_SR_150d_FAD_saturated,288.072486345849
7,Sample_0-5cm_SR_150d_FAD_saturated,288.108876794706
2,Sample_0-5cm_SR_150d_FAD_saturated,288.145275965991
10,Sample_0-5cm_SR_150d_FAD_saturated,289.035372562707
3,Sample_0-5cm_SR_150d_FAD_saturated,289.038763848075
4,Sample_0-5cm_SR_150d_FAD_saturated,289.056535415009
6,Sample_0-5cm_SR_150d_FAD_saturated,289.071751686782
2,Sample_0-5cm_SR_150d_FAD_saturated,289.075117594055
9,Sample_0-5cm_SR_150d_FAD_saturated,289.092884225668
5,Sample_0-5cm_SR_150d_FAD_saturated,289.104128741767
6,Sample_0-5cm_SR_150d_FAD_saturated,289.108151488047
1,Sample_0-5cm_SR_150d_FAD_saturated,289.111546277178
6,Sample_0-5cm_SR_150d_FAD_saturated,289.129302297472
6,Sample_0-5cm_SR_150d_FAD_saturated,289.144550689012
5,Sample_0-5cm_SR_150d_FAD_saturated,289.165635086071
3,Sample_0-5cm_SR_150d_FAD_saturated,290.030605090721
6,Sample_0-5cm_SR_150d_FAD_saturated,291.014659802866
3,Sample_0-5cm_SR_150d_FAD_saturated,291.051011610793
4,Sample_0-5cm_SR_150d_FAD_saturated,291.05440672917
4,Sample_0-5cm_SR_150d_FAD_saturated,291.072202598381
10,Sample_0-5cm_SR_150d_FAD_saturated,291.08743995916
2,Sample_0-5cm_SR_150d_FAD_saturated,291.090783179979
5,Sample_0-5cm_SR_150d_FAD_saturated,291.108563242726
1,Sample_0-5cm_SR_150d_FAD_saturated,291.123763842606
4,Sample_0-5cm_SR_150d_FAD_saturated,291.144928289015
3,Sample_0-5cm_SR_150d_FAD_saturated,291.16016262952
3,Sample_0-5cm_SR_150d_FAD_saturated,292.046245295502
9,Sample_0-5cm_SR_150d_FAD_saturated,292.067451451083
4,Sample_0-5cm_SR_150d_FAD_saturated,292.103805487837
2,Sample_0-5cm_SR_150d_FAD_saturated,292.140194719161
4,Sample_0-5cm_SR_150d_FAD_saturated,292.993949197572
8,Sample_0-5cm_SR_150d_FAD_saturated,293.030334540369
9,Sample_0-5cm_SR_150d_FAD_saturated,293.066714241053
3,Sample_0-5cm_SR_150d_FAD_saturated,293.070088886863
2,Sample_0-5cm_SR_150d_FAD_saturated,293.077926957715
4,Sample_0-5cm_SR_150d_FAD_saturated,293.087825325075
10,Sample_0-5cm_SR_150d_FAD_saturated,293.103083956972
1,Sample_0-5cm_SR_150d_FAD_saturated,293.106472489703
4,Sample_0-5cm_SR_150d_FAD_saturated,293.124199541893
10,Sample_0-5cm_SR_150d_FAD_saturated,293.139459606761
5,Sample_0-5cm_SR_150d_FAD_saturated,293.17581157156
1,Sample_0-5cm_SR_150d_FAD_saturated,293.179180754488
3,Sample_0-5cm_SR_150d_FAD_saturated,294.025510785718
2,Sample_0-5cm_SR_150d_FAD_saturated,294.061884564415
8,Sample_0-5cm_SR_150d_FAD_saturated,294.083107263194
5,Sample_0-5cm_SR_150d_FAD_saturated,294.098274768971
5,Sample_0-5cm_SR_150d_FAD_saturated,294.119496307875
2,Sample_0-5cm_SR_150d_FAD_saturated,295.009512705118
12,Sample_0-5cm_SR_150d_FAD_saturated,295.045967023803
2,Sample_0-5cm_SR_150d_FAD_saturated,295.057217732252
1,Sample_0-5cm_SR_150d_FAD_saturated,295.061269245933
14,Sample_0-5cm_SR_150d_FAD_saturated,295.082354876531
4,Sample_0-5cm_SR_150d_FAD_saturated,295.093618895712
12,Sample_0-5cm_SR_150d_FAD_saturated,295.118731951137
9,Sample_0-5cm_SR_150d_FAD_saturated,295.155112536036
2,Sample_0-5cm_SR_150d_FAD_saturated,296.098775589953
2,Sample_0-5cm_SR_150d_FAD_saturated,296.113919590437
4,Sample_0-5cm_SR_150d_FAD_saturated,297.025206021649
3,Sample_0-5cm_SR_150d_FAD_saturated,297.040478766216
12,Sample_0-5cm_SR_150d_FAD_saturated,297.061599818828
4,Sample_0-5cm_SR_150d_FAD_saturated,297.072882981269
12,Sample_0-5cm_SR_150d_FAD_saturated,297.097992098297
3,Sample_0-5cm_SR_150d_FAD_saturated,297.109263734616
6,Sample_0-5cm_SR_150d_FAD_saturated,297.134387285579
1,Sample_0-5cm_SR_150d_FAD_saturated,297.152997173501
8,Sample_0-5cm_SR_150d_FAD_saturated,297.17077668158
8,Sample_0-5cm_SR_150d_FAD_saturated,298.093261739889
7,Sample_0-5cm_SR_150d_FAD_saturated,298.129632569873
4,Sample_0-5cm_SR_150d_FAD_saturated,299.019749497804
12,Sample_0-5cm_SR_150d_FAD_saturated,299.040885981932
7,Sample_0-5cm_SR_150d_FAD_saturated,299.056110199946
14,Sample_0-5cm_SR_150d_FAD_saturated,299.077261653681
