num.trans.involved.in,sample,peak
7,Sample_0-5cm_SR_timezero__timezero,279.051022390082
9,Sample_0-5cm_SR_timezero__timezero,279.087448136799
8,Sample_0-5cm_SR_timezero__timezero,279.123811011718
12,Sample_0-5cm_SR_timezero__timezero,279.160202052122
9,Sample_0-5cm_SR_timezero__timezero,280.082691390972
6,Sample_0-5cm_SR_timezero__timezero,281.030334774992
12,Sample_0-5cm_SR_timezero__timezero,281.066676809021
8,Sample_0-5cm_SR_timezero__timezero,281.103077655301
1,Sample_0-5cm_SR_timezero__timezero,281.139424872079
8,Sample_0-5cm_SR_timezero__timezero,281.175849606613
4,Sample_0-5cm_SR_timezero__timezero,282.098327396429
8,Sample_0-5cm_SR_timezero__timezero,283.045948244718
4,Sample_0-5cm_SR_timezero__timezero,283.064581905351
4,Sample_0-5cm_SR_timezero__timezero,283.082299373012
5,Sample_0-5cm_SR_timezero__timezero,283.11873644676
5,Sample_0-5cm_SR_timezero__timezero,283.155095042369
4,Sample_0-5cm_SR_timezero__timezero,285.040482717207
7,Sample_0-5cm_SR_timezero__timezero,285.061624640187
1,Sample_0-5cm_SR_timezero__timezero,285.076891178821
1,Sample_0-5cm_SR_timezero__timezero,285.0802488762
4,Sample_0-5cm_SR_timezero__timezero,285.09802363701
7,Sample_0-5cm_SR_timezero__timezero,285.134396909814
8,Sample_0-5cm_SR_timezero__timezero,285.170747470103
2,Sample_0-5cm_SR_timezero__timezero,286.093258351456
4,Sample_0-5cm_SR_timezero__timezero,287.019720815179
9,Sample_0-5cm_SR_timezero__timezero,287.040874002664
8,Sample_0-5cm_SR_timezero__timezero,287.056120380306
1,Sample_0-5cm_SR_timezero__timezero,287.059508757128
5,Sample_0-5cm_SR_timezero__timezero,287.07724848371
10,Sample_0-5cm_SR_timezero__timezero,287.092513444559
7,Sample_0-5cm_SR_timezero__timezero,287.113604285288
3,Sample_0-5cm_SR_timezero__timezero,287.149980319093
3,Sample_0-5cm_SR_timezero__timezero,287.186385989879
2,Sample_0-5cm_SR_timezero__timezero,288.051401812358
3,Sample_0-5cm_SR_timezero__timezero,288.108876794706
2,Sample_0-5cm_SR_timezero__timezero,288.145275965991
11,Sample_0-5cm_SR_timezero__timezero,289.035372562707
4,Sample_0-5cm_SR_timezero__timezero,289.056535415009
5,Sample_0-5cm_SR_timezero__timezero,289.071751686782
7,Sample_0-5cm_SR_timezero__timezero,289.092884225668
6,Sample_0-5cm_SR_timezero__timezero,289.108151488047
6,Sample_0-5cm_SR_timezero__timezero,289.129302297472
5,Sample_0-5cm_SR_timezero__timezero,289.144550689012
5,Sample_0-5cm_SR_timezero__timezero,289.165635086071
5,Sample_0-5cm_SR_timezero__timezero,291.014659802866
3,Sample_0-5cm_SR_timezero__timezero,291.051011610793
10,Sample_0-5cm_SR_timezero__timezero,291.08743995916
5,Sample_0-5cm_SR_timezero__timezero,291.108563242726
1,Sample_0-5cm_SR_timezero__timezero,291.123763842606
3,Sample_0-5cm_SR_timezero__timezero,291.144928289015
5,Sample_0-5cm_SR_timezero__timezero,291.16016262952
4,Sample_0-5cm_SR_timezero__timezero,292.082657204597
3,Sample_0-5cm_SR_timezero__timezero,292.103805487837
1,Sample_0-5cm_SR_timezero__timezero,292.212965637024
6,Sample_0-5cm_SR_timezero__timezero,293.030334540369
9,Sample_0-5cm_SR_timezero__timezero,293.066714241053
9,Sample_0-5cm_SR_timezero__timezero,293.103083956972
2,Sample_0-5cm_SR_timezero__timezero,293.116086432847
10,Sample_0-5cm_SR_timezero__timezero,293.139459606761
8,Sample_0-5cm_SR_timezero__timezero,293.17581157156
2,Sample_0-5cm_SR_timezero__timezero,294.061884564415
5,Sample_0-5cm_SR_timezero__timezero,294.083107263194
3,Sample_0-5cm_SR_timezero__timezero,294.098274768971
9,Sample_0-5cm_SR_timezero__timezero,295.045967023803
14,Sample_0-5cm_SR_timezero__timezero,295.082354876531
2,Sample_0-5cm_SR_timezero__timezero,295.093618895712
13,Sample_0-5cm_SR_timezero__timezero,295.118731951137
10,Sample_0-5cm_SR_timezero__timezero,295.155112536036
2,Sample_0-5cm_SR_timezero__timezero,296.077537771613
2,Sample_0-5cm_SR_timezero__timezero,296.098775589953
3,Sample_0-5cm_SR_timezero__timezero,296.113919590437
2,Sample_0-5cm_SR_timezero__timezero,297.025206021649
12,Sample_0-5cm_SR_timezero__timezero,297.061599818828
2,Sample_0-5cm_SR_timezero__timezero,297.080235588415
13,Sample_0-5cm_SR_timezero__timezero,297.097992098297
1,Sample_0-5cm_SR_timezero__timezero,297.109263734616
5,Sample_0-5cm_SR_timezero__timezero,297.134387285579
3,Sample_0-5cm_SR_timezero__timezero,297.152997173501
8,Sample_0-5cm_SR_timezero__timezero,297.17077668158
4,Sample_0-5cm_SR_timezero__timezero,298.093261739889
10,Sample_0-5cm_SR_timezero__timezero,299.040885981932
5,Sample_0-5cm_SR_timezero__timezero,299.056110199946
13,Sample_0-5cm_SR_timezero__timezero,299.077261653681
2,Sample_0-5cm_SR_timezero__timezero,299.092467282291
2,Sample_0-5cm_SR_timezero__timezero,299.095854689503
12,Sample_0-5cm_SR_timezero__timezero,299.113639964283
13,Sample_0-5cm_SR_timezero__timezero,299.150026106632
8,Sample_0-5cm_SR_timezero__timezero,299.186410769652
4,Sample_0-5cm_SR_timezero__timezero,301.035382983524
9,Sample_0-5cm_SR_timezero__timezero,301.056537948778
11,Sample_0-5cm_SR_timezero__timezero,301.071787767106
3,Sample_0-5cm_SR_timezero__timezero,301.092925368186
2,Sample_0-5cm_SR_timezero__timezero,301.108180010944
12,Sample_0-5cm_SR_timezero__timezero,301.129306383513
12,Sample_0-5cm_SR_timezero__timezero,301.165677367872
9,Sample_0-5cm_SR_timezero__timezero,301.202048895316
4,Sample_0-5cm_SR_timezero__timezero,302.088192397626
9,Sample_0-5cm_SR_timezero__timezero,303.051050310853
5,Sample_0-5cm_SR_timezero__timezero,303.072152319837
9,Sample_0-5cm_SR_timezero__timezero,303.087442992394
9,Sample_0-5cm_SR_timezero__timezero,303.108524494575
3,Sample_0-5cm_SR_timezero__timezero,303.123833565015
3,Sample_0-5cm_SR_timezero__timezero,303.144913701959
4,Sample_0-5cm_SR_timezero__timezero,303.181310479615
1,Sample_0-5cm_SR_timezero__timezero,304.002493589195
5,Sample_0-5cm_SR_timezero__timezero,304.046268758986
7,Sample_0-5cm_SR_timezero__timezero,304.082660417301
4,Sample_0-5cm_SR_timezero__timezero,304.103822104967
3,Sample_0-5cm_SR_timezero__timezero,304.140227288861
7,Sample_0-5cm_SR_timezero__timezero,305.030306314957
10,Sample_0-5cm_SR_timezero__timezero,305.066687364444
3,Sample_0-5cm_SR_timezero__timezero,305.087813012309
9,Sample_0-5cm_SR_timezero__timezero,305.103075701949
2,Sample_0-5cm_SR_timezero__timezero,305.124230181902
9,Sample_0-5cm_SR_timezero__timezero,305.139462357307
2,Sample_0-5cm_SR_timezero__timezero,305.16063261694
3,Sample_0-5cm_SR_timezero__timezero,305.175836794389
4,Sample_0-5cm_SR_timezero__timezero,306.061955011376
8,Sample_0-5cm_SR_timezero__timezero,306.083105448692
7,Sample_0-5cm_SR_timezero__timezero,306.09833723507
7,Sample_0-5cm_SR_timezero__timezero,306.119495401023
5,Sample_0-5cm_SR_timezero__timezero,307.045966074282
10,Sample_0-5cm_SR_timezero__timezero,307.082362989873
8,Sample_0-5cm_SR_timezero__timezero,307.118750277406
9,Sample_0-5cm_SR_timezero__timezero,307.155125132966
5,Sample_0-5cm_SR_timezero__timezero,307.191502750292
3,Sample_0-5cm_SR_timezero__timezero,308.077589759941
4,Sample_0-5cm_SR_timezero__timezero,308.098750654753
6,Sample_0-5cm_SR_timezero__timezero,308.114004153071
3,Sample_0-5cm_SR_timezero__timezero,308.135150740198
1,Sample_0-5cm_SR_timezero__timezero,308.207886273221
8,Sample_0-5cm_SR_timezero__timezero,309.025234233691
12,Sample_0-5cm_SR_timezero__timezero,309.061594347804
2,Sample_0-5cm_SR_timezero__timezero,309.072893378607
2,Sample_0-5cm_SR_timezero__timezero,309.098015960196
4,Sample_0-5cm_SR_timezero__timezero,309.134354489608
3,Sample_0-5cm_SR_timezero__timezero,309.153000952871
4,Sample_0-5cm_SR_timezero__timezero,309.170750477664
2,Sample_0-5cm_SR_timezero__timezero,310.05682773347
2,Sample_0-5cm_SR_timezero__timezero,310.093203821778
2,Sample_0-5cm_SR_timezero__timezero,310.114418057993
2,Sample_0-5cm_SR_timezero__timezero,310.129620939481
10,Sample_0-5cm_SR_timezero__timezero,311.040883534921
11,Sample_0-5cm_SR_timezero__timezero,311.077248650196
1,Sample_0-5cm_SR_timezero__timezero,311.088531353256
4,Sample_0-5cm_SR_timezero__timezero,311.092499722684
3,Sample_0-5cm_SR_timezero__timezero,311.095872427969
7,Sample_0-5cm_SR_timezero__timezero,311.113616663697
7,Sample_0-5cm_SR_timezero__timezero,311.150001505212
3,Sample_0-5cm_SR_timezero__timezero,311.168646218813
9,Sample_0-5cm_SR_timezero__timezero,311.186398617911
7,Sample_0-5cm_SR_timezero__timezero,312.072506045984
1,Sample_0-5cm_SR_timezero__timezero,312.145309273505
8,Sample_0-5cm_SR_timezero__timezero,313.020133446754
5,Sample_0-5cm_SR_timezero__timezero,313.035366058153
16,Sample_0-5cm_SR_timezero__timezero,313.056527533344
3,Sample_0-5cm_SR_timezero__timezero,313.071746725618
11,Sample_0-5cm_SR_timezero__timezero,313.092905984926
5,Sample_0-5cm_SR_timezero__timezero,313.108153739482
2,Sample_0-5cm_SR_timezero__timezero,313.111504972115
11,Sample_0-5cm_SR_timezero__timezero,313.129281963949
6,Sample_0-5cm_SR_timezero__timezero,313.165649814246
5,Sample_0-5cm_SR_timezero__timezero,313.202046898088
3,Sample_0-5cm_SR_timezero__timezero,313.238463402311
6,Sample_0-5cm_SR_timezero__timezero,314.088158598445
4,Sample_0-5cm_SR_timezero__timezero,314.160933223076
4,Sample_0-5cm_SR_timezero__timezero,315.035780384334
8,Sample_0-5cm_SR_timezero__timezero,315.051031780164
11,Sample_0-5cm_SR_timezero__timezero,315.072171690974
4,Sample_0-5cm_SR_timezero__timezero,315.08740082449
13,Sample_0-5cm_SR_timezero__timezero,315.108561681049
6,Sample_0-5cm_SR_timezero__timezero,315.123801407418
11,Sample_0-5cm_SR_timezero__timezero,315.144938559881
7,Sample_0-5cm_SR_timezero__timezero,315.181310394424
7,Sample_0-5cm_SR_timezero__timezero,315.217700135778
3,Sample_0-5cm_SR_timezero__timezero,315.254104318618
3,Sample_0-5cm_SR_timezero__timezero,316.082679889812
3,Sample_0-5cm_SR_timezero__timezero,316.10379946466
4,Sample_0-5cm_SR_timezero__timezero,317.030336151042
3,Sample_0-5cm_SR_timezero__timezero,317.051420228786
11,Sample_0-5cm_SR_timezero__timezero,317.066689486645
6,Sample_0-5cm_SR_timezero__timezero,317.087821685602
7,Sample_0-5cm_SR_timezero__timezero,317.103100642306
11,Sample_0-5cm_SR_timezero__timezero,317.124211837673
4,Sample_0-5cm_SR_timezero__timezero,317.139437680968
14,Sample_0-5cm_SR_timezero__timezero,317.160587412571
5,Sample_0-5cm_SR_timezero__timezero,317.196961150234
6,Sample_0-5cm_SR_timezero__timezero,318.061915557834
