num.trans.involved.in,sample,peak
4,Sample_5cm-end_SR_150d_CW_saturated,276.998976643235
4,Sample_5cm-end_SR_150d_CW_saturated,277.035404528692
13,Sample_5cm-end_SR_150d_CW_saturated,277.071793628044
5,Sample_5cm-end_SR_150d_CW_saturated,277.092884468614
10,Sample_5cm-end_SR_150d_CW_saturated,277.108143156777
5,Sample_5cm-end_SR_150d_CW_saturated,277.129280857407
5,Sample_5cm-end_SR_150d_CW_saturated,277.144509445618
4,Sample_5cm-end_SR_150d_CW_saturated,278.030621829875
4,Sample_5cm-end_SR_150d_CW_saturated,278.067020079214
3,Sample_5cm-end_SR_150d_CW_saturated,278.088135531551
3,Sample_5cm-end_SR_150d_CW_saturated,279.014606008706
8,Sample_5cm-end_SR_150d_CW_saturated,279.051022390082
1,Sample_5cm-end_SR_150d_CW_saturated,279.062288241368
9,Sample_5cm-end_SR_150d_CW_saturated,279.087448136799
8,Sample_5cm-end_SR_150d_CW_saturated,279.123811011718
10,Sample_5cm-end_SR_150d_CW_saturated,279.160202052122
1,Sample_5cm-end_SR_150d_CW_saturated,279.163524442939
5,Sample_5cm-end_SR_150d_CW_saturated,280.009881510055
12,Sample_5cm-end_SR_150d_CW_saturated,280.046267905901
10,Sample_5cm-end_SR_150d_CW_saturated,280.082691390972
7,Sample_5cm-end_SR_150d_CW_saturated,280.993950398275
9,Sample_5cm-end_SR_150d_CW_saturated,281.030334774992
12,Sample_5cm-end_SR_150d_CW_saturated,281.066676809021
1,Sample_5cm-end_SR_150d_CW_saturated,281.077920389392
8,Sample_5cm-end_SR_150d_CW_saturated,281.103077655301
1,Sample_5cm-end_SR_150d_CW_saturated,281.139424872079
1,Sample_5cm-end_SR_150d_CW_saturated,281.152460544337
8,Sample_5cm-end_SR_150d_CW_saturated,281.175849606613
5,Sample_5cm-end_SR_150d_CW_saturated,282.025525306326
2,Sample_5cm-end_SR_150d_CW_saturated,282.061897347574
6,Sample_5cm-end_SR_150d_CW_saturated,282.098327396429
7,Sample_5cm-end_SR_150d_CW_saturated,283.00959491903
10,Sample_5cm-end_SR_150d_CW_saturated,283.045948244718
2,Sample_5cm-end_SR_150d_CW_saturated,283.061169907328
4,Sample_5cm-end_SR_150d_CW_saturated,283.064581905351
4,Sample_5cm-end_SR_150d_CW_saturated,283.082299373012
2,Sample_5cm-end_SR_150d_CW_saturated,283.093542856872
8,Sample_5cm-end_SR_150d_CW_saturated,283.11873644676
5,Sample_5cm-end_SR_150d_CW_saturated,283.155095042369
2,Sample_5cm-end_SR_150d_CW_saturated,284.04125772512
6,Sample_5cm-end_SR_150d_CW_saturated,284.077605551617
5,Sample_5cm-end_SR_150d_CW_saturated,284.113990605042
8,Sample_5cm-end_SR_150d_CW_saturated,285.004095883032
